source,property_type,transaction,city,page,title,price_text,price_dh,surface_m2,price_m2_calculated,price_m2_mentioned,location,zoning,facade_m,url,raw_text
mubawab,terrain,vente,Casablanca,3,Terrain commercial sur Abdelhadi Boutaleb,19 560 000 DH,19560000.0,1630.0,12000.0,,DH Terrain commercial sur Abdelhadi Boutaleb Ain Diab Extension,,,https://www.mubawab.ma/fr/a/8247874/terrain-commercial-sur-abdelhadi-boutaleb,"19 560 000 DH Terrain commercial sur Abdelhadi Boutaleb Ain Diab Extension, Casablanca 1630 m² Terrain commercial d'une superficie de 1630 m² situé sur le Bd Abdelhadi Boutaleb, à coté de la Résidence Anafe et à 500 mètres du Morocco Mall. Visibilité maximale. Emplacement idéal pour un show-room, un fast-food, bureaux ... Bon prix. Nos honoraires hors TVA Vente : 2% du prix de vente Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,3,Terrain pour villa à Mandarona,4 725 000 DH,4725000.0,525.0,9000.0,,DH Terrain pour villa à Mandarona Mandarona,R1,,https://www.mubawab.ma/fr/a/8309529/terrain-pour-villa-%C3%A0-mandarona,"4 725 000 DH Terrain pour villa à Mandarona Mandarona, Casablanca 525 m² Terrain de 525 m², R1, situé à Mandarona avec une excellente visibilité. Il a 2 façades avec vue sur la voie du tramway. Conviendrait à diverses activités. Nos honoraires hors TVA Vente : 2% du prix de vente Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,3,Terrain commercial quartier Ain Diab,18 832 000 DH,18832000.0,1177.0,16000.0,,DH Terrain commercial quartier Ain Diab Ain Diab,,,https://www.mubawab.ma/fr/a/8247219/terrain-commercial-quartier-ain-diab,"18 832 000 DH Terrain commercial quartier Ain Diab Ain Diab, Casablanca 1177 m² Terrain commercial d'une superficie de 1177 m² situé dans le quartier Ain Diab, sur le Boulevard Sidi Abderrahmane. Il bénéficie d'une excellente visibilité. Prix intéressant, bonne opportunité. Nos honoraires hors TVA Vente : 2% du prix de vente Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,3,Terrain quartier CIL,9 250 000 DH,9250000.0,437.0,21167.05,,DH Terrain quartier CIL CIL (Hay Salam),,,https://www.mubawab.ma/fr/a/8052639/terrain-quartier-cil,"9 250 000 DH Terrain quartier CIL CIL (Hay Salam), Casablanca 437 m² Terrain nu d'une superficie de 437 m2 bien situé dans le quartier CIL avec une très bonne visibilité et une orientation exceptionnelle. Il conviendrait aussi bien pour une habitation que pour un bureau. Opportunité intéressante. Nos honoraires hors TVA Vente : 2% du prix de vente Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,3,Terrain a vendre,8 000 DH,8000.0,2000.0,4.0,,DH Terrain a vendre Hay Adil,,,https://www.mubawab.ma/fr/a/8335852/terrain-a-vendre,"8 000 DH Terrain a vendre Hay Adil, Casablanca 2000 m² terrain pour école..commerce.. hôtel.. situé a hay Mourad soukhour sawda a côté de mosquée a chohada Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,3,Vente Terrain Casablanca Maarif,120 000 000 DH,120000000.0,5300.0,22641.51,,DH Vente Terrain Casablanca Maarif Maârif,R4,,https://www.mubawab.ma/fr/a/7728051/vente-terrain-casablanca-maarif,"120 000 000 DH Vente Terrain Casablanca Maarif Maârif, Casablanca 5300 m² Aykana agence immobilières met en vente un terrain à Casablanca Bir Anzarane. Magnifique terrain possède une vaste façade sur boulvard Bir Anzarane et s’étend sur une superficie de 5.300 m². Il est autorisé pour une construction en R4, offrant une superficie couverte de 6.700 m², Selon le type de projet envisagé, il pourrait même être sujet à une autorisation plus importante. Prix : 120.000.000 Dhs (NON NEGOCIABLE) N’hésitez pas à contacter v... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Lot terrain 2000 m² zone R4 Bournazel,18 000 000 DH,18000000.0,2000.0,9000.0,,Bournazel Bournazil,R4,,https://www.mubawab.ma/fr/a/8326664/lot-terrain-2000-m%C2%B2-zone-r4-bournazel,"18 000 000 DH Lot terrain 2000 m² zone R4 Bournazel Bournazil, Casablanca 2000 m² Terrain de 2000 m² situé au quartier Adil Bournazel, en zone R4 avec possibilité d’exploitation commerciale. Emplacement stratégique, idéal pour projet immobilier ou investissement rentable Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain indutriel I2S1 R4 lissasfa,4 000 000 DH,4000000.0,636.0,6289.31,,lissasfa Lissasfa,R4,,https://www.mubawab.ma/fr/a/8335558/terrain-indutriel-i2s1-r4-lissasfa,"4 000 000 DH Terrain indutriel I2S1 R4 lissasfa Lissasfa, Casablanca 636 m² Je vends un terrain industriel de 636 m titré en zone I2S1 . Possibilité de construire R4 plus cave . Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Beau terrain à la vente à Mohammedia Superficie 12400 m²,14 880 000 DH,14880000.0,12400.0,1200.0,,Aïn Sebaâ,R3,,https://www.mubawab.ma/fr/a/7577018/beau-terrain-%C3%A0-la-vente-%C3%A0-mohammedia-superficie-12400-m%C2%B2,"14 880 000 DH Beau terrain à la vente à Mohammedia Superficie 12400 m² Aïn Sebaâ, Casablanca 12400 m² Terrain à Mohammedia zone industriel i5 sur route nationale en double voie rapide, proximité a l accès à l autoroute Très bien situé à côté d usine et station de service Sup 12400 m2 Autorisé pour 17,50 m de hauteur, terrain front route 40 m linéaire. Possible R3 , industriel, bureaux showroom etc Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Achat de terrain à Zone industrielle. Surface totale 25020 m...,35 000 000 DH,35000000.0,25020.0,1398.88,,Aïn Sebaâ,Zone  I5,,https://www.mubawab.ma/fr/a/8298438/achat-de-terrain-%C3%A0-zone-industrielle-surface-totale-25020-m%C2%B2,"35 000 000 DH Achat de terrain à Zone industrielle. Surface totale 25020 m... Aïn Sebaâ, Casablanca 25020 m² Terrain industriel à vendre – Mohammedia Emplacement stratégique : Situé sur la voie rapide N1, à Mohammedia, avec excellente visibilité et accessibilité. Zone : I5 – Logistique & industriel Idéal pour : Plateforme logistique Entrepôt Investissement stratégique Atouts : Emplacement premium Accès rapide aux grands axes Zone industrielle réglementée Fort potentiel de valorisation Superficie 25 020 m Prix : 35 000 000 DHS Pour plus d’informati... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,"Terrain 462 m2, R4 avec très belle façade",9 500 000 DH,9500000.0,462.0,20562.77,,avec très belle façade Palmier,R4,,https://www.mubawab.ma/fr/a/8311031/terrain-462-m2-r4-avec-tr%C3%A8s-belle-fa%C3%A7ade,"9 500 000 DH Terrain 462 m2, R4 avec très belle façade Palmier, Casablanca 462 m² 2 Chambres Opportunité rare à saisir. Terrain de 462 m² autorisé R4, situé dans un emplacement très recherché, idéal pour un projet résidentiel à forte rentabilité. Points forts : Très grande façade (parfait pour un projet moderne et lumineux) Quartier demandé Zone résidentielle en développement Idéal pour immeuble d’appartements 2 chambres avec extérieur Excellent potentiel commercial et locatif Idéal pour promoteur : Configuration parfaite pour développer... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain Commercial 1047 M2 belle façade,21 450 000 DH,21450000.0,1047.0,20487.11,,belle façade Ain Diab,,,https://www.mubawab.ma/fr/a/8311492/terrain-commercial-1047-m2-belle-fa%C3%A7ade,"21 450 000 DH Terrain Commercial 1047 M2 belle façade Ain Diab, Casablanca 1047 m² Exceptionnelle opportunité d’investissement à Ain Diab, l’un des axes les plus visibles et stratégiques de Casablanca. Terrain commercial d’une superficie de 1047 m², bénéficiant d’une grande façade offrant une visibilité premium sur un axe très passant, idéal pour enseigne nationale ou internationale. Points forts : Superficie : 1047 m² Façade large et très visible Emplacement stratégique à Ain Diab Zone dynamique à fort pouvoir d’achat Environn... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Magnifique terrain villa avec vue sur Mer frontale,16 500 000 DH,16500000.0,1100.0,15000.0,,DH Magnifique terrain villa avec vue sur Mer frontale Ain Diab Extension,,,https://www.mubawab.ma/fr/a/8199306/magnifique-terrain-villa-avec-vue-sur-mer-frontale,"16 500 000 DH Magnifique terrain villa avec vue sur Mer frontale Ain Diab Extension, Casablanca 1100 m² À la vente un magnifique terrain villa avec vue sur Mer frontale à 2 minutes du Morocco Mall. Opportunité unique à ne pas rater ! Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Belle Vue - Lots de villas,477 862 DH,477862.0,,,,,,,https://www.mubawab.ma/fr/p/4246/belle-vue-lots-de-villas,"À partir de 477 862 DH IMMOBILIER NEUF Belle Vue - Lots de villas zone urbaine nouvelle belle vue est un futur quartier résidentiel, situé à à l'entrée de la ville de settat, à proximité de l’université hassan i et du royal golf universitaire de settat. le Facultés (quartier des facultes), Settat En cours de construction En savoir plus"
mubawab,terrain,vente,Casablanca,4,Villa Commerciale sur Blvd Slaoui avec Vue sur mer,40 000 000 DH,40000000.0,1084.0,36900.37,,DH Villa Commerciale sur Blvd Slaoui avec Vue sur mer Anfa,,,https://www.mubawab.ma/fr/a/8271544/villa-commerciale-sur-blvd-slaoui-avec-vue-sur-mer,"40 000 000 DH Villa Commerciale sur Blvd Slaoui avec Vue sur mer Anfa, Casablanca 1084 m² Située sur l’un des boulevards les plus prestigieux du quartier d’Anfa à Casablanca, cette ancienne villa à reconstruire offre une opportunité foncière rare dans un environnement ultra premium. Elle bénéficie d’une position dominante avec vue dégagée sur la mer, un atout exceptionnel sur ce secteur très recherché. Implantée sur un terrain de 1 084 m² avec une façade d’environ 18 mètres, la propriété profite d’une excellente visibilité sur un a... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain titré d une superficie de 121m²,1 300 000 DH,1300000.0,121.0,10743.8,,Sidi El Khadir,,,https://www.mubawab.ma/fr/a/8335178/terrain-titr%C3%A9-d-une-superficie-de-121m%C2%B2,"1 300 000 DH Terrain titré d une superficie de 121m² Sidi El Khadir, Casablanca 121 m² Lot de terrain titré de 121m², situé a Hay hassani, Sidi El khadir, environ 15 minutes de la plage Mme Choual, c est presque le cœur de Casablanca Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain à vendre 0 m² Oasis Casablanca,7 400 000 DH,7400000.0,0.0,,,Oasis Casablanca Oasis,,,https://www.mubawab.ma/fr/a/8334998/terrain-%C3%A0-vendre-0-m%C2%B2-oasis-casablanca,"7 400 000 DH Terrain à vendre 0 m² Oasis Casablanca Oasis, Casablanca Découvrez ce terrain titré idéalement situé dans le quartier prisé de l’Oasis à Casablanca, offrant un emplacement stratégique au cœur d’un secteur dynamique et recherché. Ce bien représente une excellente opportunité pour concrétiser un projet immobilier. Grâce à son zonage immeuble, il offre une grande flexibilité d’aménagement pour répondre à vos ambitions. Implanté dans un environnement bien desservi et proche de toutes les commodités, ce... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Beau terrain BT2s2 à la vente à Ain Diab,18 200 000 DH,18200000.0,650.0,28000.0,,à la vente à Ain Diab Ain Diab,,,https://www.mubawab.ma/fr/a/8326455/beau-terrain-bt2s2-%C3%A0-la-vente-%C3%A0-ain-diab,"18 200 000 DH Beau terrain BT2s2 à la vente à Ain Diab Ain Diab, Casablanca 650 m² TERRAIN A VENDRE À AIN DIAB – SECTEUR PRESTIGE Vous cherchez l’emplacement ultime pour un projet d’exception ? Ne cherchez plus ! Découvrez ce terrain de 650 m² idéalement niché au cœur d’Ain Diab. ️ ZOOM SUR LA NOTE DE RENSEIGNEMENT Pour une transparence totale et un projet serein : • Localisation : Arrondissement ANFA / AIN DIAB ️ • ️ Zonage : Zone BT (Secteur BT2s2) – Parfait pour du haut standing ! • ️ Accessibilité : Partie réservé... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,"Terrain 949 m² pour villa, Oasis",9 015 500 DH,9015500.0,949.0,9500.0,,Oasis Oasis,,,https://www.mubawab.ma/fr/a/8311625/terrain-949-m%C2%B2-pour-villa-oasis,"9 015 500 DH Terrain 949 m² pour villa, Oasis Oasis, Casablanca 949 m² Alter Foncier vous propose à la vente ce terrain pour villa (villa à raser) situé à l'Oasis, en angle. Le terrain est exposé Est-Ouest, idéal pour une famille Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain à acheter à oasis Surface totale 350 m²,25 000 DH,25000.0,350.0,71.43,,Quartier Bachkou,,,https://www.mubawab.ma/fr/a/8311580/terrain-%C3%A0-acheter-%C3%A0-oasis-surface-totale-350-m%C2%B2,"25 000 DH Terrain à acheter à oasis Surface totale 350 m² Quartier Bachkou, Casablanca 350 m² Très bon choix pour ce terrain à vendre. Prix 25000 DH. Superficie 350 m². Facade sud. Recul 2m. Terrain à découvrir à Quartier Bachkou, oasis Casablanca Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,"Terrain R5 double façade, Ain Sebaa",48 500 000 DH,48500000.0,4850.0,10000.0,,Ain Sebaa Aïn Sebaâ,R5,,https://www.mubawab.ma/fr/a/8307830/terrain-r5-double-fa%C3%A7ade-ain-sebaa,"48 500 000 DH Terrain R5 double façade, Ain Sebaa Aïn Sebaâ, Casablanca 4850 m² Alter Foncier vous propose à la vente ce terrain de 4850 m² environ, situé à Ain Sebaa, dans une zone en pleine transformation. Idéal pour une résidence. Le terrain dispose de deux façades, une en R5 et une en R4. Dossier complet disponible sur demande Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,"Terrain loti pour villa, 463 m², Almaz",4 167 000 DH,4167000.0,463.0,9000.0,,Almaz Almaz,,,https://www.mubawab.ma/fr/a/8309013/terrain-loti-pour-villa-463-m%C2%B2-almaz,"4 167 000 DH Terrain loti pour villa, 463 m², Almaz Almaz, Casablanca 463 m² Alter Foncier vous propose à la vente ce terrain loti de 463 m², situé à Almaz, dans une zone consolidée et en pleine valorisation. Proximité immédiate de la Rocade Sud Ouest et de nombreuses commodités Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Vente terrain à Sidi Maarouf. Surface de 248 m²,2 240 000 DH,2240000.0,248.0,9032.26,,Sidi Maarouf,,,https://www.mubawab.ma/fr/a/8206526/vente-terrain-%C3%A0-sidi-maarouf-surface-de-248-m%C2%B2,"2 240 000 DH Vente terrain à Sidi Maarouf. Surface de 248 m² Sidi Maarouf, Casablanca 248 m² Beau terrain bien situé, à vendre. Prix 2 240 000 DH. Présente une surface totale de 248 m². Terrain à découvrir à Sidi Maarouf, Casablanca Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Projet Hôtelier autorisé de 200 chambres,150 000 000 DH,150000000.0,5000.0,30000.0,,chambres Ain Diab Extension,,,https://www.mubawab.ma/fr/a/8329139/projet-h%C3%B4telier-autoris%C3%A9-de-200-chambres,"150 000 000 DH Projet Hôtelier autorisé de 200 chambres Ain Diab Extension, Casablanca 5000 m² Nous proposons à la vente une parcelle exceptionnelle située dans un emplacement prime sur la Corniche de Casablanca. Ce foncier stratégique bénéficie déjà d’une autorisation pour la construction d’un hôtel de 200 chambres. Les points forts : Accès direct à la mer : Un atout rare garantissant une expérience client unique et une valorisation maximale. Projet Clé en Main : Autorisations validées pour 200 unités, permettant un démarrage rapide des... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain Ain Diab proche boulevard la corniche,11 322 000 DH,11322000.0,629.0,18000.0,,DH Terrain Ain Diab proche boulevard la corniche Ain Diab,,,https://www.mubawab.ma/fr/a/8178084/terrain-ain-diab-proche-boulevard-la-corniche,"11 322 000 DH Terrain Ain Diab proche boulevard la corniche Ain Diab, Casablanca 629 m² À Vendre – Terrain Commercial Opportunité exceptionnelle d’acquérir un terrain situé proche du boulevard de la Corniche à Casablanca, face aux piscines privées de la ville (Tahiti, Tropicana…) et proche Boga. Caractéristiques du bien : • Surface : 629 m² • Localisation : Entre boulevard la Corniche et boulevard Océan Atlantique • Atouts : Visibilité exceptionnelle, environnement festif, zone urbaine balnéaire Emplacement unique et strat... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Vente aux enchère publique,5 400 000 DH,5400000.0,210.0,25714.29,,DH Vente aux enchère publique Maârif,,,https://www.mubawab.ma/fr/a/8327727/vente-aux-ench%C3%A8re-publique,"5 400 000 DH Vente aux enchère publique Maârif, Casablanca 210 m² Avis judiciaire : Vente d’un bien immobilier aux enchères publiques – Casablanca 2026 Ministère de la Justice – Maroc Cour d’appel de Casablanca Tribunal de première instance civil de Casablanca Service du greffe – Bureau des significations et exécutions judiciaires Section des ventes immobilières et des actifs commerciaux Détails du dossier de vente judiciaire - Numéro du dossier de vente immobilière : 2025/6101/425 (Avec le conc... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain zone immeuble Laymoune,8 463 000 DH,8463000.0,546.0,15500.0,,DH Terrain zone immeuble Laymoune Laymoune,R3,,https://www.mubawab.ma/fr/a/7920705/terrain-zone-immeuble-laymoune,"8 463 000 DH Terrain zone immeuble Laymoune Laymoune, Casablanca 546 m² Terrain zone immeuble R3 de 546 m2 situé dans le quartier Laymoune, entre le centre Narsa et l'hôpital Cheikh Khalifa. Il a 2 façades. Il est dans une zone de bonne densité. Il pourrait être destiné à des appartements ou studios. Prix intéressant, opportunité à saisir. Nos honoraires hors TVA Vente : 2% du prix de vente Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain d’Angle Double Façade Plein Soleil,7 800 000 DH,7800000.0,280.0,27857.14,,Angle Double Façade Plein Soleil Hay Palestine,,,https://www.mubawab.ma/fr/a/8310923/terrain-d%E2%80%99angle-double-fa%C3%A7ade-plein-soleil,"7 800 000 DH Terrain d’Angle Double Façade Plein Soleil Hay Palestine, Casablanca 280 m² Il s’agit d’un terrain en angle, à la jonction de deux rues, avec une double façade, ce qui lui garantit un excellent ensoleillement du matin au soir. Le terrain comprend actuellement une villa d’environ 300 m², orientée sud, très lumineuse, située dans une rue calme à seulement 4 minutes du centre-ville. Nous proposons la vente du terrain, idéal pour un projet de construction d’un immeuble de 5 à 7 étages, car il se trouve dans une zone dédiée a... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain stratégique 545m zone B5 R5 Beausejour,10 500 000 DH,10500000.0,545.0,19266.06,,Beausejour Hay Hassani,R5,,https://www.mubawab.ma/fr/a/8332010/terrain-strat%C3%A9gique-545m-zone-b5-r5-beausejour,"10 500 000 DH Terrain stratégique 545m zone B5 R5 Beausejour Hay Hassani, Casablanca 545 m² Opportunité rare pour promoteurs ou investisseurs au cœur de Beauséjour. Terrain titré d'une superficie de 545 m², idéalement situé à proximité du Boulevard Yacoub El Mansour. Caractéristiques principales : • Zonage : Zone B5 (Secteur d'immeubles en R5). • Situation juridique : Titre foncier propre (TF 16658/D), sans charges ni hypothèques. • Emplacement : Quartier résidentiel et commercial très recherché, excellente accessibilité. • Docume... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain Commercial de 648 m2 à la vente,12 312 000 DH,12312000.0,648.0,19000.0,,à la vente Ain Diab Extension,,,https://www.mubawab.ma/fr/a/8225843/terrain-commercial-de-648-m2-%C3%A0-la-vente,"12 312 000 DH Terrain Commercial de 648 m2 à la vente Ain Diab Extension, Casablanca 648 m² Localisé au sein d'un emplacement stratégique, en plein route d'azemmour avec une linéaire de façade important, ce terrain commercial de 648 m2 présente une visibilité exceptionnelle. N'hésitez pas à nous contacter afin d'avoir plus d'informations Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain de 721 m2 à la vente,26 000 000 DH,26000000.0,721.0,36061.03,,à la vente Centre Ville,,,https://www.mubawab.ma/fr/a/8285665/terrain-de-721-m2-%C3%A0-la-vente,"26 000 000 DH Terrain de 721 m2 à la vente Centre Ville, Casablanca 721 m² Terrain permettant le développement de tous projets immobiliers à proximité immédiate du nouveau parking et de l'hotel ibis. Afin d'en savoir plus, n'hésitez pas à nous contacter Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain de 2363 m2 à la vente au centre ville,81 000 000 DH,81000000.0,2363.0,34278.46,,à la vente au centre ville Centre Ville,R12,,https://www.mubawab.ma/fr/a/8285661/terrain-de-2363-m2-%C3%A0-la-vente-au-centre-ville,"81 000 000 DH Terrain de 2363 m2 à la vente au centre ville Centre Ville, Casablanca 2363 m² Localisé au sein d'un emplacement exceptionnel, à proximité immédiate de Casa-port, ce terrain présente une visibilité exceptionnelle et permet de développer tous projets immobiliers avec une hauteur comprise entre R12 et et R14 en fonction du projet. Pour plus d'informations n'hésitez pas à nous contacter Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain de 2363 m2 à la vente au centre ville,81 000 000 DH,81000000.0,2363.0,34278.46,,à la vente au centre ville Centre Ville,,,https://www.mubawab.ma/fr/a/8285651/terrain-de-2363-m2-%C3%A0-la-vente-au-centre-ville,"81 000 000 DH Terrain de 2363 m2 à la vente au centre ville Centre Ville, Casablanca 2363 m² Terrain de 2363 m2 à la vente au centre-ville à proximité immédiate de l'avenue des FAR et de Casa-port. Ce terrain présente une visibilité exceptionnelle et permet de développer un projet résidentiel, bureaux ou hotelier. Pour plus d'informations n'hésitez pas à nous contacter Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain de 1642 m2 à la vente au centre ville,55 000 000 DH,55000000.0,1642.0,33495.74,,à la vente au centre ville Sidi Belyout,,,https://www.mubawab.ma/fr/a/8285641/terrain-de-1642-m2-%C3%A0-la-vente-au-centre-ville,"55 000 000 DH Terrain de 1642 m2 à la vente au centre ville Sidi Belyout, Casablanca 1642 m² Terrain de 1642 m2 à la vente au centre-ville à proximité immédiate de l'avenue des FAR et de Casa-port. Ce terrain présente une visibilité exceptionnelle et permet de développer un projet résidentiel, bureaux ou hotelier. Pour plus d'informations n'hésitez pas à nous contacter Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Villa zone r5,11 900 000 DH,11900000.0,425.0,28000.0,,Oulfa,r5,,https://www.mubawab.ma/fr/a/8331516/villa-zone-r5,"11 900 000 DH Villa zone r5 Oulfa, Casablanca 425 m² Emplacement stratégique à proximité de Marjane Hay Hassani, du City Club, du quartier financier, de l'École d'ingénieurs et du lycée français Louis Massignon. Prix final : 28 000 DH le mètre carré Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Offre de Vente de Terrain Industriel Zone I2S1,Prix à consulter,,65000.0,,,Aïn Sebaâ,Zone I2,,https://www.mubawab.ma/fr/a/8020478/offre-de-vente-de-terrain-industriel-zone-i2s1,"Prix à consulter Offre de Vente de Terrain Industriel Zone I2S1 Aïn Sebaâ, Casablanca 65000 m² Bonjour Alpha Industrie vous propose un vaste terrain industriel d'une superficie de 6 hectares et 5 000 m² situé en zone I2S1. Ce terrain est parfaitement adapté pour divers projets industriels grâce à son emplacement stratégique et sa facilité d'accès aux infrastructures de transport. Ne manquez pas cette opportunité exceptionnelle de développer votre projet industriel sur un terrain de grande envergure dans un emplacement stratégique. ... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain zone industriel zone I3 Ain sbaa,3 000 000 DH,3000000.0,660.0,4545.45,,Ain sbaa Aïn Sebaâ,R3,,https://www.mubawab.ma/fr/a/8009166/terrain-zone-industriel-zone-i3-ain-sbaa,"3 000 000 DH Terrain zone industriel zone I3 Ain sbaa Aïn Sebaâ, Casablanca 660 m² Alpha industrie vous propose un terrain lotissement R3 zone I3 à Ain sbaa Superficie 660m2 Prix 5000 dh le m2 légérement négociable Nous avons d'autres propositions dans les zones industrielles de Casablanca et région adapté à vos besoins Pour plus d'info veuillez nous contacter Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,Terrain Industriel & Commercial à Vendre Zone I2S1,Prix à consulter,,20000.0,,,Lissasfa,Zone I2,,https://www.mubawab.ma/fr/a/8284612/terrain-industriel-commercial-%C3%A0-vendre-zone-i2s1,"Prix à consulter Terrain Industriel & Commercial à Vendre Zone I2S1 Lissasfa, Casablanca 20000 m² Terrain Industriel & Commercial à Vendre – Zone I2S1 ALPHA INDUSTRIE met à la vente un terrain industriel et commercial de grande superficie, bénéficiant d’un emplacement stratégique sur un axe routier majeur, offrant une excellente visibilité et accessibilité. Détails du terrain Zone I2S1 : conforme aux usages industriels et commerciaux Superficie de 2 hectares : idéale pour projets de grande envergure Accès direct par route principale mena... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,4,À VENDRE Terrain zone I5 de 7 000 m²,Prix à consulter,,0.0,,,Sidi Maarouf,I5,,https://www.mubawab.ma/fr/a/8127364/%C3%A0-vendre-terrain-zone-i5-de-7-000-m%C2%B2,"Prix à consulter À VENDRE Terrain zone I5 de 7 000 m² Sidi Maarouf, Casablanca 7000 m² À VENDRE – Terrain en zone I5 de 7 000 m² – Sidi Maarouf, Casablanca Ce bien offre une superficie de 7 000 m² et constitue une opportunité idéale pour le développement de projets à vocation commerciale ou de services. Superficie : 7 000 m² Zone : I5 (usage commercial, éducatif, sportif, médical, etc.) Emplacement stratégique à Sidi Maarouf, un quartier en plein essor, à proximité des grands axes Projets possibles : Terrains de minifoot ou d... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,5,À Vendre: Ferme proche péage Bir Jdid,1 600 000 DH,1600000,7000.0,228.57,,Ferme proche péage Bir Jdid Hay Palestine,,,https://www.mubawab.ma/fr/a/8270800/%C3%A0-vendre-ferme-proche-p%C3%A9age-bir-jdid,"1 600 000 DH À Vendre: Ferme proche péage Bir Jdid Hay Palestine, Casablanca 7000 m² Opportunité unique pour cette ferme à vendre. Prix 1 800 000 DH. Superficie 7000 m². À Vendre : Ferme Semi-Finie – Région Bir Jdid Superficie : 7 000 m² – Titre Foncier – Plan de Villa Inclus Sans samsar. Opportunité exceptionnelle ! Je mets en vente une ferme semi-finie située à Bir Jdid, d’une superficie totale de 7 000 m², idéale pour un projet résidentiel, agricole ou d’investissement. La propriété comprend : ️ Villa en construction (s... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,5,Terrain commercial a vendre sur Boulevard Californie,32 000 000 DH,32000000,3112.0,10282.78,,DH Terrain commercial a vendre sur Boulevard Californie Californie,D3,32.0,https://www.mubawab.ma/fr/a/7259707/terrain-commercial-a-vendre-sur-boulevard-californie,"32 000 000 DH Terrain commercial a vendre sur Boulevard Californie Californie, Casablanca 3112 m² Ventes Terrain Zone commerciale à Vendre* - Superficie: 3112 m2 - Linéaire Façade: 32 m2 - Construction actuelle: Villa - Nb niveaux de construction: Jusqu’au 2eme étage et 11,5m de hauteur. - Zone linéaire Commerciale pour: Clinique, Café/Restaurant, Crèche, Centre Sportif/Gym,... - Vente TOUT DÉCLARÉ Plus de détails - Zone: Zone D, Secteur D3: jusqu’à 50% de construction dans cette zone. (35% pour construction Villa habitation). ... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,5,Terrain commercial a vendre à Californie Superficie 3982 m²,43 800 000 DH,43800000,3982.0,10999.5,,Californie,D3,,https://www.mubawab.ma/fr/a/8091631/terrain-commercial-a-vendre-%C3%A0-californie-superficie-3982-m%C2%B2,"43 800 000 DH Terrain commercial a vendre à Californie Superficie 3982 m² Californie, Casablanca 3982 m² *Terrain à vendre à Californie, Casablanca* – Réalisez vos projets avec ce terrain de *3982 m²* situé sur le boulevard Panoramique, dans une zone commerciale (zone D3). - Possibilité de construire plusieurs villas, une école, une clinique, etc. - Prix : *43 800 000DH* À côté de la clinique de l'œil et du Sport Plaza. Ne manquez pas cette opportunité unique ! Pour plus de détails ou une visite, contactez-nous dès maintenant Contacter Appelez WhatsApp"
