category,osm_id,osm_type,name,subtype,lat,lon,address,city,phone,website
transports_lourds,2235605809,node,Hay Hassani,tram_stop,33.5765515,-7.6729679,,,,
transports_lourds,2235605816,node,Ghandi,tram_stop,33.5687969,-7.6446346,,,,
transports_lourds,2235605817,node,Hay Raja,tram_stop,33.576635,-7.5485123,,,,
transports_lourds,2235605822,node,Avenue Hassan II,tram_stop,33.5841251,-7.623075,,,,
transports_lourds,2235605828,node,Ain Diab Plage,tram_stop,33.5874318,-7.6808073,,,,
transports_lourds,2235605835,node,Mekka,tram_stop,33.557817,-7.6297747,,,,
transports_lourds,2235605840,node,Forces Auxilliaires,tram_stop,33.5746806,-7.5394614,,,,
transports_lourds,2238332082,node,Chouhada,tram_stop,33.5884957,-7.5677696,,,,
transports_lourds,2238332146,node,Chouhada,tram_stop,33.5885437,-7.5676945,,,,
transports_lourds,2238332160,node,Casa Voyageurs,tram_stop,33.5903184,-7.5919812,,,,
transports_lourds,2238332192,node,Place Al Yassir,tram_stop,33.5929091,-7.5969495,,,,
transports_lourds,2238332258,node,Ibn Tachfine,tram_stop,33.5807938,-7.5634191,,,,
transports_lourds,2238332260,node,Ibn Tachfine,tram_stop,33.5808406,-7.5633887,,,,
transports_lourds,2238332263,node,Mohamed Diouri,tram_stop,33.5937216,-7.6077746,,,,
transports_lourds,2238332342,node,Okba Ibn Nafii,tram_stop,33.5729113,-7.532559,,,,
transports_lourds,2238332361,node,Anciens Abattoirs,tram_stop,33.5909456,-7.5785868,,,,
transports_lourds,2238332373,node,Mohamed Diouri,tram_stop,33.5936875,-7.6077596,,,,
transports_lourds,2238332391,node,Place Al Yassir,tram_stop,33.5929314,-7.5969126,,,,
transports_lourds,2238332442,node,Ali Yata علي يعتة,tram_stop,33.5914241,-7.5699506,,,,
transports_lourds,2238332460,node,Grande Ceinture,tram_stop,33.5903669,-7.5737549,,,,
transports_lourds,2238332466,node,Okba Ibn Nafii,tram_stop,33.5728584,-7.5325919,,,,
transports_lourds,2238405493,node,Marche Central,tram_stop,33.5945742,-7.6126568,,,,
transports_lourds,2238405596,node,Place des Nations Unies,tram_stop,33.5951143,-7.6180822,,,,
transports_lourds,2238405601,node,Place Mohammed V,tram_stop,33.5896378,-7.6200092,,,,
transports_lourds,2238447172,node,Faculté de Médecine,tram_stop,33.5749154,-7.6257729,,,,
transports_lourds,2238447184,node,Les Hôpitaux,tram_stop,33.5800157,-7.6248387,,,,
transports_lourds,2238447186,node,Les Hôpitaux,tram_stop,33.5800083,-7.6248083,,,,
transports_lourds,2238483722,node,Gare Oasis,tram_stop,33.5543116,-7.631175,,,,
transports_lourds,2238483732,node,Abdelmoumen,tram_stop,33.5705632,-7.6259326,,,,
transports_lourds,2238568797,node,Gare Casa Sud,tram_stop,33.5419773,-7.650645,,,,
transports_lourds,2238568803,node,Gare Casa Sud,tram_stop,33.5419432,-7.6506577,,,,
transports_lourds,2238613690,node,Beauséjour,tram_stop,33.5643393,-7.6479197,,,,
transports_lourds,2238613698,node,Beauséjour,tram_stop,33.5643196,-7.6478598,,,,
transports_lourds,2238635740,node,Riviera,tram_stop,33.5709439,-7.6363555,,,,
transports_lourds,2238635742,node,Riviera,tram_stop,33.5709706,-7.6363524,,,,
transports_lourds,2248652103,node,Sidi Moumen Terminus,tram_stop,33.5869734,-7.5015474,,,,
transports_lourds,2508393233,node,Ain Diab Plage,tram_stop,33.5874191,-7.6808534,,,,
transports_lourds,3484336100,node,Abdellah Ben Cherif,tram_stop,33.5658832,-7.6602935,,,,
transports_lourds,3484336101,node,Abdellah Ben Cherif,tram_stop,33.565862,-7.6603124,,,,
transports_lourds,3484336121,node,Anfa Clubs,tram_stop,33.5612793,-7.6530017,,,,
transports_lourds,3484336128,node,Place Financière,tram_stop,33.5623151,-7.6609173,,,,
transports_lourds,3484336159,node,Anfa Park,tram_stop,33.5597662,-7.6574725,,,,
transports_lourds,3484336164,node,Anfa Park,tram_stop,33.5597251,-7.6575044,,,,
transports_lourds,3484336168,node,Anfa Clubs,tram_stop,33.5612782,-7.6529722,,,,
transports_lourds,3484336170,node,Place Financière,tram_stop,33.5623005,-7.6608736,,,,
transports_lourds,4244309716,node,Derb Ghalef درب غلف,tram_stop,33.5700369,-7.6316695,,,,
transports_lourds,4244309717,node,Derb Ghalef درب غلف,tram_stop,33.5700683,-7.6316641,,,,
transports_lourds,4360005391,node,2 Mars,tram_stop,33.5690979,-7.6127062,,,,
transports_lourds,4591181359,node,Place Mohammed V,tram_stop,33.5896292,-7.6199772,,,,
transports_lourds,4591435479,node,Attacharouk,tram_stop,33.5740946,-7.5243174,,,,
transports_lourds,4592227165,node,Centre de Maintenance,tram_stop,33.5795003,-7.5131017,,,,
transports_lourds,4592227166,node,Ennassim,tram_stop,33.5848473,-7.5047111,,,,
transports_lourds,4592227167,node,Hôpital Sidi Moumen,tram_stop,33.5765485,-7.517723,,,,
transports_lourds,4592227168,node,Mohamed Zefzaf,tram_stop,33.5823341,-7.508656,,,,
transports_lourds,5327871967,node,Abou Dhar al-Ghifari,tram_stop,33.6066082,-7.5180446,,,,
transports_lourds,5327872002,node,Kissariat Hay Mohammadi,tram_stop,33.5870986,-7.5635552,,,,
transports_lourds,5327872136,node,Derb Milan,tram_stop,33.5719662,-7.5807423,,,,
transports_lourds,5599986587,node,Anoual,tram_stop,33.5694206,-7.624931,,,,
transports_lourds,5599986588,node,L'Hermitage,tram_stop,33.5691964,-7.6179068,,,,
transports_lourds,5599986590,node,El Fida,tram_stop,33.5664939,-7.6072591,,,,
transports_lourds,5599986591,node,Place Sraghna,tram_stop,33.5696125,-7.6021427,,,,
transports_lourds,5599986592,node,Derb Sultan,tram_stop,33.5721247,-7.5958327,,,,
transports_lourds,5599986593,node,Hay el Farah,tram_stop,33.5716601,-7.5863452,,,,
transports_lourds,5599986595,node,Cimetière Achouhada,tram_stop,33.5765751,-7.5744115,,,,
transports_lourds,5599986596,node,Hay Adil,tram_stop,33.5792387,-7.5681439,,,,
transports_lourds,5599986597,node,Mdakra,tram_stop,33.5811962,-7.5634043,,,,
transports_lourds,5599986598,node,Carrières Centrales,tram_stop,33.5927308,-7.564447,,,,
transports_lourds,5599986599,node,Dar Lamane,tram_stop,33.5937762,-7.557455,,,,
transports_lourds,5599986600,node,Al Wifaq,tram_stop,33.5957085,-7.5378809,,,,
transports_lourds,5599986601,node,Al Aman,tram_stop,33.5991917,-7.5327628,,,,
transports_lourds,5599986602,node,Préfecture d'Aïn-Sebaâ,tram_stop,33.6021198,-7.5299302,,,,
transports_lourds,5599987244,node,Gare d'Aïn-Sebaâ,tram_stop,33.6074235,-7.5243059,,,,
transports_lourds,5599987245,node,Terminus Sidi Bernoussi,tram_stop,33.6100859,-7.5098188,,,,
transports_lourds,6128450133,node,Al Laymoun,tram_stop,33.5400945,-7.6663597,,,,
transports_lourds,6128450134,node,Lissasfa Terminus,tram_stop,33.5350512,-7.6700775,,,,
transports_lourds,6128450146,node,Lissasfa Terminus,tram_stop,33.5350474,-7.6700352,,,,
transports_lourds,6128450147,node,Al Laymoun,tram_stop,33.5400788,-7.6663378,,,,
transports_lourds,6429440057,node,El Fida,tram_stop,33.5665224,-7.6072879,,,,
transports_lourds,6429440058,node,Place Sraghna,tram_stop,33.5696546,-7.6021823,,,,
transports_lourds,6429440059,node,Derb Sultan,tram_stop,33.5721699,-7.5958496,,,,
transports_lourds,6429440060,node,Hay el Farah,tram_stop,33.5717093,-7.5863724,,,,
transports_lourds,6429440061,node,Cimetière Achouhada,tram_stop,33.5766207,-7.5744371,,,,
transports_lourds,6429440062,node,Hay Adil,tram_stop,33.5792851,-7.5681572,,,,
transports_lourds,6429440063,node,Mdakra,tram_stop,33.5812553,-7.5634521,,,,
transports_lourds,6429440064,node,Carrières Centrales,tram_stop,33.592771,-7.5644624,,,,
transports_lourds,6429440065,node,Préfecture d'Aïn-Sebaâ,tram_stop,33.6021047,-7.5299679,,,,
transports_lourds,6429440066,node,Gare d'Aïn-Sebaâ,tram_stop,33.6074489,-7.5243419,,,,
transports_lourds,6429440586,node,Terminus Sidi Bernoussi,tram_stop,33.61012,-7.5098332,,,,
transports_lourds,6429440611,node,Abou Dhar al-Ghifari,tram_stop,33.6066475,-7.5180698,,,,
transports_lourds,6429440694,node,Al Aman,tram_stop,33.5992189,-7.5327936,,,,
transports_lourds,6429440707,node,Al Wifaq,tram_stop,33.5957437,-7.5379072,,,,
transports_lourds,6429440745,node,Dar Lamane,tram_stop,33.5938211,-7.5574672,,,,
transports_lourds,6429440773,node,Kissariat Hay Mohammadi,tram_stop,33.5870891,-7.5635974,,,,
transports_lourds,6429440854,node,Derb Milan,tram_stop,33.5719967,-7.5807193,,,,
transports_lourds,6429440986,node,2 Mars,tram_stop,33.5691439,-7.6126952,,,,
transports_lourds,6429441007,node,L'Hermitage,tram_stop,33.5692378,-7.6179041,,,,
transports_lourds,6429441024,node,Anoual,tram_stop,33.5694635,-7.6249261,,,,
transports_lourds,10127198114,node,Casa Port,tram_stop,33.5982808,-7.6119462,,,,
transports_lourds,10127198115,node,Casa Port,tram_stop,33.5982405,-7.6119625,,,,
transports_lourds,10127198116,node,Mohamed Smiha,tram_stop,33.5931834,-7.6087036,,,,
transports_lourds,10127222017,node,Mohamed Smiha,tram_stop,33.5931626,-7.6087343,,,,
transports_lourds,10127222018,node,Place de la Victoire,tram_stop,33.5883375,-7.6085431,,,,
transports_lourds,10127222019,node,Place de la Victoire,tram_stop,33.5883235,-7.6085791,,,,
transports_lourds,10127222020,node,Zerktouni,tram_stop,33.5849179,-7.6059461,,,,
transports_lourds,10127222021,node,Zerktouni,tram_stop,33.5849681,-7.605927,,,,
transports_lourds,10127222022,node,Habous,tram_stop,33.5789697,-7.6007293,,,,
transports_lourds,10127222023,node,Habous,tram_stop,33.5789517,-7.6006907,,,,
transports_lourds,10127222024,node,Garage Allal,tram_stop,33.576005,-7.5991351,,,,
transports_lourds,10127222025,node,Garage Allal,tram_stop,33.5760573,-7.5991211,,,,
transports_lourds,10127222026,node,Derb Tolba,tram_stop,33.5712092,-7.5968214,,,,
transports_lourds,10127222027,node,Derb Tolba,tram_stop,33.5712144,-7.596787,,,,
transports_lourds,10127222028,node,Abou Chouaib Doukkali,tram_stop,33.5617773,-7.5947489,,,,
transports_lourds,10127222029,node,Abou Chouaib Doukkali,tram_stop,33.5617726,-7.5947817,,,,
transports_lourds,10127222030,node,Derb Chorfa,tram_stop,33.5664626,-7.595604,,,,
transports_lourds,10127222031,node,Derb Chorfa,tram_stop,33.5665246,-7.5955665,,,,
transports_lourds,10127222032,node,Ifriquia,tram_stop,33.5549753,-7.5925944,,,,
transports_lourds,10127222033,node,Ifriquia,tram_stop,33.5549617,-7.5926595,,,,
transports_lourds,10127222034,node,Dar Touzani,tram_stop,33.5489272,-7.5864876,,,,
transports_lourds,10127222035,node,Dar Touzani,tram_stop,33.5489054,-7.5865628,,,,
transports_lourds,10127222037,node,Mohammed VI,tram_stop,33.5435771,-7.5808243,,,,
transports_lourds,10127222040,node,El Allam-El Harti,tram_stop,33.5604195,-7.5526822,,,,
transports_lourds,10127222041,node,El Allam-El Harti,tram_stop,33.5604331,-7.5527202,,,,
transports_lourds,10127222042,node,Essahraoui,tram_stop,33.5558468,-7.5476375,,,,
transports_lourds,10127222043,node,Essahraoui,tram_stop,33.5558494,-7.5475784,,,,
transports_lourds,10127222044,node,Avenue du 10 Mars 1982,tram_stop,33.5518863,-7.5508633,,,,
transports_lourds,10127222045,node,Avenue du 10 Mars 1982,tram_stop,33.5518872,-7.5507975,,,,
transports_lourds,10127222046,node,Hay El Wahda,tram_stop,33.544696,-7.5488921,,,,
transports_lourds,10127222047,node,Hay El Wahda,tram_stop,33.5447331,-7.548918,,,,
transports_lourds,10127222048,node,Lalla Meriem,tram_stop,33.5570446,-7.5584269,,,,
transports_lourds,10127222049,node,Lalla Meriem,tram_stop,33.5570152,-7.5583917,,,,
transports_lourds,10127222050,node,Jardin Alesco,tram_stop,33.5507114,-7.5688198,,,,
transports_lourds,10127222051,node,Jardin Alesco,tram_stop,33.5506976,-7.5687777,,,,
transports_lourds,10963462857,node,Mohamed Joudar,tram_stop,33.5684014,-7.5362432,,,,
transports_lourds,10963462858,node,Mohamed Joudar,tram_stop,33.5684312,-7.536277,,,,
transports_lourds,10963477163,node,Place de la Victoire,tram_stop,33.588867,-7.6081983,,,,
transports_lourds,10963477164,node,La Gironde,tram_stop,33.5877705,-7.6012121,,,,
transports_lourds,10963477165,node,La Gironde,tram_stop,33.5877884,-7.6011649,,,,
transports_lourds,10963477166,node,Ifni,tram_stop,33.5847669,-7.5981333,,,,
transports_lourds,10963477167,node,Ifni,tram_stop,33.5848047,-7.5981295,,,,
transports_lourds,10963477168,node,Aïn Borja,tram_stop,33.5803669,-7.5919089,,,,
transports_lourds,10963477169,node,Aïn Borja,tram_stop,33.5803751,-7.5918549,,,,
transports_lourds,10963477170,node,Gare Routière Ouled Ziane,tram_stop,33.5761014,-7.5858925,,,,
transports_lourds,10963477171,node,Gare Routière Ouled Ziane,tram_stop,33.5761382,-7.5858602,,,,
transports_lourds,10963477172,node,Hay Tissir,tram_stop,33.572404,-7.5805767,,,,
transports_lourds,10963477173,node,Hay Tissir,tram_stop,33.5724498,-7.58058,,,,
transports_lourds,10963477174,node,Jardin Chtaiba,tram_stop,33.5653058,-7.5709571,,,,
transports_lourds,10963477175,node,Jardin Chtaiba,tram_stop,33.5653367,-7.5709283,,,,
transports_lourds,10963477176,node,Nil,tram_stop,33.5665552,-7.564823,,,,
transports_lourds,10963477177,node,Nil,tram_stop,33.5665649,-7.5647922,,,,
transports_lourds,10963477178,node,Hay Salama,tram_stop,33.5680572,-7.5587672,,,,
transports_lourds,10963477179,node,Hay Salama,tram_stop,33.5680341,-7.558675,,,,
transports_lourds,10963477180,node,Mohamed Bouziane,tram_stop,33.5638795,-7.5545659,,,,
transports_lourds,10963477181,node,Mohamed Bouziane,tram_stop,33.5639126,-7.5545394,,,,
transports_lourds,10963477182,node,Hay El Falah,tram_stop,33.5632396,-7.5479507,,,,
transports_lourds,10963477183,node,Hay El Falah,tram_stop,33.5632476,-7.5479826,,,,
transports_lourds,10963477184,node,Faculté de Ben M'Sick,tram_stop,33.5660792,-7.5430075,,,,
transports_lourds,10963477185,node,Faculté de Ben M'Sick,tram_stop,33.5660893,-7.5430586,,,,
transports_lourds,10963477186,node,Moulay Rachid,tram_stop,33.5715192,-7.5312834,,,,
transports_lourds,10963477187,node,Moulay Rachid,tram_stop,33.5714922,-7.5312582,,,,
transports_lourds,10963477188,node,Attacharouk,tram_stop,33.5707943,-7.5241872,,,,
transports_lourds,10963477189,node,Attacharouk,tram_stop,33.5708191,-7.524116,,,,
transports_lourds,10963477190,node,Mohammed Erradi,tram_stop,33.5692574,-7.5182281,,,,
transports_lourds,10963477191,node,Mohammed Erradi,tram_stop,33.5692153,-7.5182031,,,,
transports_lourds,11050720827,node,Abdessalam Ennaciri,tram_stop,33.5483742,-7.572616,,,,
transports_lourds,11050720828,node,Abdessalam Ennaciri,tram_stop,33.5484005,-7.5726649,,,,
transports_lourds,11050720829,node,6 Novembre 1975,tram_stop,33.5464155,-7.5759409,,,,
transports_lourds,11050720830,node,6 Novembre 1975,tram_stop,33.5464144,-7.5760274,,,,
transports_lourds,11220851565,node,نهاية طريق الترام,tram_stop,33.5879745,-7.4997811,,,,
transports_lourds,12197144355,node,Technopark,tram_stop,33.5446113,-7.6380962,,,,
transports_lourds,12197144356,node,Technopark,tram_stop,33.5445966,-7.6380695,,,,
transports_lourds,12212880493,node,Mohammed VI,tram_stop,33.5435379,-7.5808093,,,,
transports_lourds,12212952901,node,Parc de la Ligue Arabe,tram_stop,33.5881461,-7.6220418,,,,
transports_lourds,12212952902,node,Parc de la Ligue Arabe,tram_stop,33.5880757,-7.6220684,,,,
transports_lourds,12212952903,node,Mers Sultan,tram_stop,33.587842,-7.6170665,,,,
transports_lourds,12212952904,node,Mers Sultan,tram_stop,33.587872,-7.6171071,,,,
transports_lourds,12212952905,node,Jabar Ibn Hayane,tram_stop,33.5888244,-7.60771,,,,
transports_lourds,12212952906,node,Jabar Ibn Hayane,tram_stop,33.588768,-7.6077396,,,,
