category,osm_id,osm_type,name,subtype,lat,lon,address,city,phone,website
espaces_verts_loisirs,390654058,way,,garden,33.5945826,-7.6192475,,,,
espaces_verts_loisirs,390654059,way,,garden,33.5951959,-7.61833,,,,
espaces_verts_loisirs,392468635,way,,park,33.6000164,-7.6371853,,,,
espaces_verts_loisirs,392475295,way,,park,33.6031176,-7.637607,,,,
espaces_verts_loisirs,395619175,way,Espace Mohamed Zenbiba فضاء محمد زنبيبة,garden,33.560912,-7.5637745,,,,
espaces_verts_loisirs,396332775,way,,pitch,33.5779679,-7.616756,,,,
espaces_verts_loisirs,403382607,way,Espace Sportif Yasmina,pitch,33.5390481,-7.5770758,,,,
espaces_verts_loisirs,403382637,way,,park,33.5602284,-7.5718047,,,,
espaces_verts_loisirs,403450756,way,,park,33.5431722,-7.5713193,,,,
espaces_verts_loisirs,403450801,way,,garden,33.5446051,-7.5717258,,,,
espaces_verts_loisirs,403450810,way,,park,33.541785,-7.5687583,,,,
espaces_verts_loisirs,414442712,way,Parc Dawliz,park,33.6035944,-7.6592549,Boulevard de la Corniche شارع الكورنيش,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,,
espaces_verts_loisirs,414741137,way,,garden,33.5953877,-7.666592,,,,
espaces_verts_loisirs,416247591,way,,pitch,33.5739358,-7.6352982,,,,
espaces_verts_loisirs,418856559,way,Jardin Chaïbia Talal,park,33.5824855,-7.6211958,,,,
espaces_verts_loisirs,419309113,way,Jardin des Arènes,park,33.58893,-7.639572,,,,https://www.jardin-arenes.ma/
espaces_verts_loisirs,419309114,way,Parc les Iris,park,33.5884357,-7.6371025,,,,
espaces_verts_loisirs,419544857,way,,pitch,33.5732412,-7.5869063,,,,
espaces_verts_loisirs,419755333,way,,pitch,33.5564028,-7.6377336,,,,
espaces_verts_loisirs,419755344,way,,pitch,33.5565523,-7.6371297,,,,
espaces_verts_loisirs,419755462,way,,pitch,33.556517,-7.6373188,,,,
espaces_verts_loisirs,419755484,way,,pitch,33.5564382,-7.6375466,,,,
espaces_verts_loisirs,420134653,way,,pitch,33.5369987,-7.6313667,,,,
espaces_verts_loisirs,420139205,way,Centre De La Jeunesse Et Sports,pitch,33.5659003,-7.6045499,,,,
espaces_verts_loisirs,420153870,way,,pitch,33.5741137,-7.6287684,,,,
espaces_verts_loisirs,420358041,way,,pitch,33.5739569,-7.5710966,,,,
espaces_verts_loisirs,420390130,way,,pitch,33.5561223,-7.5837172,,,,
espaces_verts_loisirs,420390183,way,,pitch,33.5572639,-7.5656162,,,,
espaces_verts_loisirs,420390198,way,,pitch,33.5546919,-7.5682837,,,,
espaces_verts_loisirs,420390225,way,,pitch,33.5549191,-7.5674911,,,,
espaces_verts_loisirs,420390228,way,,pitch,33.5548633,-7.569463,,,,
espaces_verts_loisirs,420390229,way,,pitch,33.5559552,-7.5677941,,,,
espaces_verts_loisirs,420390242,way,,pitch,33.5520832,-7.5678749,,,,
espaces_verts_loisirs,420390245,way,,pitch,33.5546655,-7.5681014,,,,
espaces_verts_loisirs,420390267,way,,pitch,33.5549404,-7.5676619,,,,
espaces_verts_loisirs,420390288,way,,pitch,33.5546391,-7.5679209,,,,
espaces_verts_loisirs,420411944,way,,pitch,33.5675135,-7.5330899,,,,
espaces_verts_loisirs,421651460,way,Place Sraghna,park,33.5693785,-7.6013269,,,,
espaces_verts_loisirs,424323691,way,Complexe Sportif al Wahda,pitch,33.5619959,-7.586805,,,,
espaces_verts_loisirs,424324237,way,,park,33.5555826,-7.5828333,,,,
espaces_verts_loisirs,424324239,way,,pitch,33.5543134,-7.5872564,,,,
espaces_verts_loisirs,425094808,way,,park,33.5518271,-7.5934647,,,,
espaces_verts_loisirs,425094811,way,,park,33.5511228,-7.5925062,,,,
espaces_verts_loisirs,425094890,way,,park,33.5477583,-7.5879118,,,,
espaces_verts_loisirs,425095785,way,,park,33.6076089,-7.5148246,,,,
espaces_verts_loisirs,427242326,way,Jardin Val d'Anfa,park,33.5914271,-7.6535687,,,,
espaces_verts_loisirs,428061724,way,,park,33.5702803,-7.5301358,,,,
espaces_verts_loisirs,444127957,way,,pitch,33.5990158,-7.5678425,,,,
espaces_verts_loisirs,444128454,way,,park,33.5987346,-7.5693575,,,,
espaces_verts_loisirs,444128455,way,,park,33.5990486,-7.5699371,,,,
espaces_verts_loisirs,444128456,way,,park,33.5991852,-7.5687815,,,,
espaces_verts_loisirs,444416776,way,,park,33.5982876,-7.5692538,,,,
espaces_verts_loisirs,444950183,way,,park,33.5993026,-7.565295,,,,
espaces_verts_loisirs,460841542,way,,park,33.5356993,-7.7366696,,,,
espaces_verts_loisirs,460841550,way,,park,33.5349272,-7.7382418,,,,
espaces_verts_loisirs,463302440,way,,pitch,33.6034438,-7.5061613,,,,
espaces_verts_loisirs,463388114,way,oued eddahab jardin,park,33.5434416,-7.5646221,,,,
espaces_verts_loisirs,465831802,way,Plage Lalla Meryem شاطئ لالة مريم,beach,33.600808,-7.6661469,,,,
espaces_verts_loisirs,466538204,way,Casa Green Golf Club,golf_course,33.4890436,-7.590364,,,,
espaces_verts_loisirs,470810580,way,,park,33.5635786,-7.5811966,,,,
espaces_verts_loisirs,471145562,way,Jardin Mohamed Abdou حديقة محمد عبده,park,33.5831031,-7.6272902,Boulevard Mohamed Abdou شارع محمد عبده,,,
espaces_verts_loisirs,471301728,way,,garden,33.4530762,-7.7181318,,,,
espaces_verts_loisirs,471301750,way,,garden,33.4511842,-7.7169105,,,,
espaces_verts_loisirs,471301752,way,,garden,33.4497134,-7.7122066,,,,
espaces_verts_loisirs,471301841,way,,garden,33.4499869,-7.7215608,,,,
espaces_verts_loisirs,471301856,way,,garden,33.4496423,-7.7165136,,,,
espaces_verts_loisirs,471301866,way,,garden,33.4534017,-7.7192435,,,,
espaces_verts_loisirs,471310088,way,,garden,33.4572992,-7.7192425,,,,
espaces_verts_loisirs,471310091,way,,garden,33.4592394,-7.7111962,,,,
espaces_verts_loisirs,471310097,way,,garden,33.4499533,-7.7045682,,,,
espaces_verts_loisirs,471310102,way,,garden,33.4522419,-7.7017674,,,,
espaces_verts_loisirs,471310107,way,,garden,33.456172,-7.7181879,,,,
espaces_verts_loisirs,471310109,way,,garden,33.4534156,-7.7030763,,,,
espaces_verts_loisirs,471310115,way,,garden,33.4560152,-7.6993881,,,,
espaces_verts_loisirs,471310116,way,,garden,33.452245,-7.7035801,,,,
espaces_verts_loisirs,471310117,way,,garden,33.4515956,-7.7064689,,,,
espaces_verts_loisirs,471310127,way,,garden,33.4544819,-7.7239732,,,,
espaces_verts_loisirs,471310129,way,,garden,33.458546,-7.7104222,,,,
espaces_verts_loisirs,471310130,way,,garden,33.450609,-7.7068792,,,,
espaces_verts_loisirs,471310131,way,,garden,33.4528272,-7.7033268,,,,
espaces_verts_loisirs,471310134,way,,garden,33.4735533,-7.7068421,,,,
espaces_verts_loisirs,471310136,way,,garden,33.4757866,-7.704274,,,,
espaces_verts_loisirs,471310143,way,,garden,33.4737234,-7.7054628,,,,
espaces_verts_loisirs,471310145,way,,garden,33.4496805,-7.7072712,,,,
espaces_verts_loisirs,471310146,way,,garden,33.4588375,-7.710742,,,,
espaces_verts_loisirs,474866494,way,,garden,33.4872643,-7.5861615,,,,
espaces_verts_loisirs,474866497,way,,garden,33.497195,-7.6246086,,,,
espaces_verts_loisirs,474866498,way,,garden,33.4693946,-7.5987436,,,,
espaces_verts_loisirs,474866499,way,,garden,33.485346,-7.5923099,,,,
espaces_verts_loisirs,474866504,way,,garden,33.4685275,-7.5962734,,,,
espaces_verts_loisirs,474866506,way,,garden,33.4706382,-7.5998648,,,,
espaces_verts_loisirs,474866507,way,,garden,33.4931262,-7.5967099,,,,
espaces_verts_loisirs,474866508,way,,garden,33.4663091,-7.6025818,,,,
espaces_verts_loisirs,474866509,way,,garden,33.4900937,-7.626482,,,,
espaces_verts_loisirs,474866510,way,,golf_course,33.4784134,-7.5951584,,,,
espaces_verts_loisirs,474866511,way,,garden,33.4697727,-7.5999425,,,,
espaces_verts_loisirs,474866512,way,,garden,33.4663134,-7.6020832,,,,
espaces_verts_loisirs,474866513,way,,garden,33.4691217,-7.6070003,,,,
espaces_verts_loisirs,474866514,way,,garden,33.4892743,-7.6226984,,,,
espaces_verts_loisirs,474866516,way,,garden,33.4669177,-7.6041492,,,,
espaces_verts_loisirs,474866519,way,,garden,33.4924305,-7.6285483,,,,
espaces_verts_loisirs,474866520,way,,garden,33.4709207,-7.6005434,,,,
espaces_verts_loisirs,474866521,way,,garden,33.4715226,-7.6070004,,,,
espaces_verts_loisirs,474866522,way,,garden,33.4891959,-7.5858812,,,,
espaces_verts_loisirs,474866523,way,,garden,33.4672653,-7.5961689,,,,
espaces_verts_loisirs,474866526,way,,garden,33.4622445,-7.6041247,,,,
espaces_verts_loisirs,474866531,way,,garden,33.4670319,-7.6028689,,,,
espaces_verts_loisirs,474866532,way,,garden,33.4799638,-7.5974481,,,,
espaces_verts_loisirs,474866533,way,,garden,33.4726926,-7.600446,,,,
espaces_verts_loisirs,474866534,way,,garden,33.4932291,-7.6281111,,,,
espaces_verts_loisirs,474866535,way,,golf_course,33.4840063,-7.6008917,,,,
espaces_verts_loisirs,474866536,way,,garden,33.499483,-7.6257615,,,,
espaces_verts_loisirs,474866539,way,,garden,33.4703122,-7.5983963,,,,
espaces_verts_loisirs,474866540,way,,garden,33.4687415,-7.6029466,,,,
espaces_verts_loisirs,474866542,way,,garden,33.4694585,-7.5973474,,,,
espaces_verts_loisirs,474866543,way,,garden,33.4660406,-7.6016323,,,,
espaces_verts_loisirs,474866545,way,,garden,33.4702129,-7.6004236,,,,
espaces_verts_loisirs,474866549,way,,garden,33.4711803,-7.5997119,,,,
espaces_verts_loisirs,474866551,way,,garden,33.4858497,-7.6082905,,,,
espaces_verts_loisirs,474866553,way,,garden,33.4686744,-7.5978414,,,,
espaces_verts_loisirs,474866555,way,,garden,33.4705717,-7.600487,,,,
espaces_verts_loisirs,474866559,way,,garden,33.4884287,-7.6092632,,,,
espaces_verts_loisirs,474866560,way,,garden,33.4888178,-7.6263343,,,,
espaces_verts_loisirs,474866561,way,,garden,33.4934835,-7.6266074,,,,
espaces_verts_loisirs,474866562,way,,garden,33.4664638,-7.6034777,,,,
espaces_verts_loisirs,474866563,way,,garden,33.4906925,-7.624011,,,,
espaces_verts_loisirs,477554043,way,Parc du Plateau Vert حديقة الهضبة الخضراء,park,33.5756163,-7.5353269,,,,
espaces_verts_loisirs,477555537,way,Jardin des Capitales et des Villes Islamiques,park,33.5560725,-7.5951857,,,,
espaces_verts_loisirs,477555540,way,,park,33.551977,-7.6004426,,,,
espaces_verts_loisirs,477555541,way,,park,33.5533043,-7.6009254,,,,
espaces_verts_loisirs,477555757,way,,park,33.5559547,-7.5655116,,,,
espaces_verts_loisirs,477555828,way,,park,33.5438098,-7.55678,,,,
espaces_verts_loisirs,477696063,way,Jardin des Hopitaux,park,33.5778581,-7.6239458,,,,
espaces_verts_loisirs,477696481,way,Jardin Mohamed Abdou حديقة محمد عبده,park,33.5846741,-7.6263817,Boulevard Mohamed Abdou شارع محمد عبده,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,,
espaces_verts_loisirs,479804083,way,parc d'Aïn-Sebaâ,park,33.6019587,-7.5296967,,,,
espaces_verts_loisirs,479804086,way,Parc d'Aïn-Sebaâ,park,33.5988513,-7.5279349,,,,
espaces_verts_loisirs,483107112,way,,park,33.5703391,-7.5922472,,,,
espaces_verts_loisirs,483237145,way,,park,33.5609852,-7.6057621,,,,
espaces_verts_loisirs,483237359,way,,park,33.560737,-7.6072643,,,,
espaces_verts_loisirs,483448352,way,,park,33.5976766,-7.532698,,,,
espaces_verts_loisirs,483467175,way,,park,33.5943721,-7.5381924,,,,
espaces_verts_loisirs,483467176,way,,park,33.5937778,-7.5378222,,,,
espaces_verts_loisirs,483467177,way,,park,33.5952882,-7.5342925,,,,
espaces_verts_loisirs,483467181,way,,park,33.595005,-7.5385469,,,,
espaces_verts_loisirs,483492383,way,,garden,33.5806945,-7.6050837,,,,
espaces_verts_loisirs,483565836,way,,park,33.5528395,-7.628889,,,,
espaces_verts_loisirs,483769974,way,,park,33.5973592,-7.534674,,,,
espaces_verts_loisirs,483787565,way,,park,33.5535017,-7.5841961,,,,
espaces_verts_loisirs,483886841,way,,park,33.5282563,-7.6167171,,,,
espaces_verts_loisirs,483886854,way,,park,33.5265056,-7.6166112,,,,
espaces_verts_loisirs,483886870,way,,park,33.5274001,-7.6166609,,,,
espaces_verts_loisirs,505035524,way,,park,33.5778816,-7.6046889,,,,
espaces_verts_loisirs,514240622,way,,park,33.5569972,-7.5368787,,,,
espaces_verts_loisirs,515227384,way,Parc Hay Hassani,park,33.5710644,-7.6784978,,,,
espaces_verts_loisirs,515424033,way,,park,33.5657902,-7.5879757,,,,
espaces_verts_loisirs,520354530,way,,pitch,33.5474686,-7.6866094,,,,
espaces_verts_loisirs,521582044,way,Jardin Ouad Dahab,park,33.5408651,-7.5727519,,,,
espaces_verts_loisirs,521785989,way,Parc de l'Étang El Oulfa ⴰⵔⴰⵢⵔⴰⵔ ⵏ ⵓⴳⵍⵎⴰⵎ ⵍⵡⵍⴼⴰ منتزه بحيرة الألفة,park,33.5529642,-7.6716524,,,,
espaces_verts_loisirs,544580659,way,Parc Impasse Moudibokeita,park,33.5620652,-7.6262064,,,,
espaces_verts_loisirs,544581632,way,Parc 2 impasse moudi bokeita,park,33.5622903,-7.6263144,,,,
espaces_verts_loisirs,544581633,way,Suite parc 2 impasse moudi bokeita,park,33.5622797,-7.6265244,,,,
espaces_verts_loisirs,544994611,way,Jardins des Hopitaux,park,33.5771635,-7.6230138,Rue Salim Echerkaoui,Casablanca,,
espaces_verts_loisirs,549954100,way,Jardin Badr,garden,33.5940062,-7.638445,,,,
espaces_verts_loisirs,549956351,way,,garden,33.5813062,-7.5240922,,,,
espaces_verts_loisirs,549956352,way,,garden,33.5809895,-7.5240838,,,,
espaces_verts_loisirs,549956353,way,,garden,33.5811465,-7.5237583,,,,
espaces_verts_loisirs,549956354,way,,garden,33.5807847,-7.524165,,,,
espaces_verts_loisirs,549956355,way,,garden,33.5811085,-7.5244219,,,,
espaces_verts_loisirs,549956356,way,,garden,33.580846,-7.5237296,,,,
espaces_verts_loisirs,550290674,way,,pitch,33.5897974,-7.4953665,,,,
espaces_verts_loisirs,550290675,way,,pitch,33.5899842,-7.4949182,,,,
espaces_verts_loisirs,550290691,way,,pitch,33.5882162,-7.4828748,,,,
espaces_verts_loisirs,550290692,way,,pitch,33.5879818,-7.4826111,,,,
espaces_verts_loisirs,550290693,way,,pitch,33.5877945,-7.4823509,,,,
espaces_verts_loisirs,550290694,way,,pitch,33.5876693,-7.4814538,,,,
espaces_verts_loisirs,550290696,way,,pitch,33.5902324,-7.4894027,,,,
espaces_verts_loisirs,550290699,way,,pitch,33.5913427,-7.4883092,,,,
espaces_verts_loisirs,550290700,way,,pitch,33.5908248,-7.4880018,,,,
espaces_verts_loisirs,550290713,way,,pitch,33.5816115,-7.4837713,,,,
espaces_verts_loisirs,550290714,way,,pitch,33.58145,-7.4835559,,,,
espaces_verts_loisirs,550290749,way,Jardin hay AZHAR,park,33.6021728,-7.4861513,,,,
espaces_verts_loisirs,550290751,way,,pitch,33.6010422,-7.4884236,,,,
espaces_verts_loisirs,550290755,way,,pitch,33.6044426,-7.5052563,,,,
espaces_verts_loisirs,550290756,way,,park,33.6042091,-7.5043665,,,,
espaces_verts_loisirs,550497592,way,Jardin Mosquée Al Hosna,garden,33.543475,-7.5827177,,,,
espaces_verts_loisirs,550656938,way,,pitch,33.6081959,-7.5105072,,,,
espaces_verts_loisirs,550656939,way,,pitch,33.6083411,-7.5102673,,,,
espaces_verts_loisirs,550656940,way,,pitch,33.6083812,-7.5100969,,,,
espaces_verts_loisirs,551490630,way,,park,33.5961217,-7.5357507,,,,
espaces_verts_loisirs,551705678,way,,park,33.6092477,-7.5188591,,,,
espaces_verts_loisirs,555868115,way,Espace Sportif Ennassime,pitch,33.5240371,-7.6573025,,,,
espaces_verts_loisirs,556058510,way,Jardin Abdelmoumen,park,33.5642256,-7.6268843,,,,
espaces_verts_loisirs,556495077,way,,pitch,33.5496604,-7.6378499,,,,
espaces_verts_loisirs,556495078,way,,pitch,33.5490625,-7.6366495,,,,
espaces_verts_loisirs,556495084,way,,pitch,33.5493896,-7.6368336,,,,
espaces_verts_loisirs,556495086,way,,pitch,33.5492304,-7.6367436,,,,
espaces_verts_loisirs,556495088,way,,pitch,33.5497522,-7.6362061,,,,
espaces_verts_loisirs,556495091,way,,pitch,33.5496009,-7.6366002,,,,
espaces_verts_loisirs,556495094,way,,pitch,33.5497558,-7.6370397,,,,
espaces_verts_loisirs,556495097,way,,pitch,33.549921,-7.6371319,,,,
espaces_verts_loisirs,556495099,way,,pitch,33.5496766,-7.6364028,,,,
espaces_verts_loisirs,556495102,way,,pitch,33.549551,-7.6369247,,,,
espaces_verts_loisirs,556495107,way,,pitch,33.5500843,-7.6372221,,,,
espaces_verts_loisirs,556760586,way,Park sportif alqods,park,33.6107693,-7.4901804,,,,
espaces_verts_loisirs,556761458,way,,garden,33.6102489,-7.4908329,,,,
espaces_verts_loisirs,558509149,way,,pitch,33.5639912,-7.5764206,,,,
espaces_verts_loisirs,559405521,way,Parc du marché vert,park,33.6060069,-7.5388551,,,,
espaces_verts_loisirs,560051848,way,,park,33.6004476,-7.4834884,,,,
espaces_verts_loisirs,566342242,way,,garden,33.5917602,-7.6175018,,,,
espaces_verts_loisirs,566345747,way,,pitch,33.5329535,-7.6721436,,,,
espaces_verts_loisirs,566345748,way,,garden,33.5329496,-7.6720984,,,,
espaces_verts_loisirs,566345749,way,,garden,33.5335907,-7.6710061,,,,
espaces_verts_loisirs,566345750,way,,garden,33.5335264,-7.6697736,,,,
espaces_verts_loisirs,566345751,way,,garden,33.533003,-7.6710353,,,,
espaces_verts_loisirs,566345752,way,,garden,33.5345973,-7.6734965,,,,
espaces_verts_loisirs,566345753,way,,garden,33.5365738,-7.6759105,,,,
espaces_verts_loisirs,566345754,way,,garden,33.5360416,-7.6728099,,,,
