category,osm_id,osm_type,name,subtype,lat,lon,address,city,phone,website
sante,2879723007,node,Pharmacie Les Iris صيدلية السوسن,pharmacy,33.5900215,-7.638947,Boulevard d'Anfa شارع أنفا,,,
sante,2880485806,node,Pharmacie Fath El Khair,pharmacy,33.6145513,-7.4871759,,,,
sante,2880503245,node,Pharmacie Kawnouka,pharmacy,33.6116931,-7.480976,,,+212 5 22 74 06 35,
sante,2898338075,node,aycodent,dentist,33.5974306,-7.6327105,,,,
sante,2902105734,node,pharmacie Charles Nicole,pharmacy,33.5740142,-7.6248749,,,,
sante,2902579703,node,Centre consultation et traitement dentaires,hospital,33.5730773,-7.6206013,,,,
sante,2903614162,node,Araucaria اروكاريا,pharmacy,33.57097,-7.660369,,,,
sante,2903614175,node,Long Champ,pharmacy,33.5727357,-7.6563829,,,,
sante,2903614184,node,Kenza,pharmacy,33.5718686,-7.6533037,,,,
sante,2903627300,node,Pharmacie de la sécurité,pharmacy,33.5722341,-7.6226584,Avenue Idriss 1er,,,
sante,3118805798,node,Pharmacie Bahmad,pharmacy,33.5946576,-7.586858,,,,
sante,3120476694,node,Pharmacie Vie,pharmacy,33.5920721,-7.5895331,,,,
sante,3229636314,node,Centre Dentaire Rachidi,dentist,33.5924713,-7.6254107,Boulevard Rachidi,Casablanca,,
sante,3229636315,node,Cabinet Cardiologie : Dr Roughaleb Faycal,doctors,33.5924926,-7.6254094,Boulevard Rachidi,Casablanca,,
sante,3346762457,node,Clinique d'accouchement,clinic,33.5930596,-7.6240936,,,,
sante,3362739421,node,Pharmacie Sidi Maârouf,pharmacy,33.5136433,-7.6555237,Boulevard Abu Baker El Kadiri,,,
sante,3458835686,node,Pharmacie Ad Doha,pharmacy,33.5700253,-7.6363369,Boulevard Stendhal,,,
sante,3458840609,node,Pharmacie Annajd,pharmacy,33.5700455,-7.6346257,,,,
sante,3472843948,node,Grande Pharmacie Commerciale,pharmacy,33.5956684,-7.6172472,,,,
sante,3506033049,node,Pharmacie des écoles,pharmacy,33.5944226,-7.6184008,,,,
sante,3907193173,node,Pharmacie Jamai ⵍⵊⴰⵎⵄⵉ صيدلية الجامعي,pharmacy,33.5582659,-7.6707464,,,,
sante,3936112702,node,Pharmacie du Lycée,pharmacy,33.5972022,-7.6348484,,,,
sante,4011384596,node,"Centre de kinésitherapie et rééducation fonctionelle, Dr.Kourkmadi",doctors,33.5975507,-7.6364793,,,,
sante,4057991325,node,Hôpital Sidi Othmane,hospital,33.5585424,-7.5733008,,,,
sante,4169513751,node,Pharmacie Marjane Ain Sebaa,pharmacy,33.5962524,-7.5321201,Centre Commercial Marjane Ain Sebaa,,,
sante,4190908411,node,Pharmacie de L´Hopital,pharmacy,33.5829423,-7.6181703,Boulevard Mohamed Zerktouni,,,
sante,4190909079,node,Chirurgien Dentiste;Chiropractic,dentist,33.5829967,-7.6178786,Boulevard Mohamed Zerktouni,,,
sante,4193540891,node,Pharmacie du Progrès,pharmacy,33.5946685,-7.6165845,Rue Hommane Al Fatwaki,,,
sante,4193566291,node,Pharmacie Derb Nejma صيدلية درب النجمة,pharmacy,33.5746216,-7.6764933,,,,
sante,4193605793,node,Pharmacie La Bourse,pharmacy,33.5944684,-7.6131681,,,,
sante,4194268649,node,Laboratoire Bouzoubaa,doctors,33.5828104,-7.6167958,Boulevard Mohamed Zerktouni,,,
sante,4221347651,node,Mamounia,pharmacy,33.5901779,-7.5930535,,,,
sante,4222065194,node,Pharmacie Romandie,pharmacy,33.5865126,-7.6481439,,,,
sante,4225325228,node,Pharmacie Nouvelle,pharmacy,33.5873194,-7.6121157,Boulevard de la Liberté,,,
sante,4225325266,node,,pharmacy,33.5859743,-7.6114307,Boulevard de la Liberté,,,
sante,4237661199,node,Polyclinique CNSS,clinic,33.540515,-7.5976351,,,,
sante,4326937232,node,Pharmacie Ennakhil,pharmacy,33.6159579,-7.484088,,,,
sante,4367335689,node,Clinique Abdelmoumen,clinic,33.5652215,-7.6275311,Rue Al Imam Boussairi,,+212 5 22 98 02 98,
sante,4368515792,node,centre kine forme,doctors,33.5473567,-7.6817344,Boulevard Oued Daoura,,,
sante,4368517200,node,centre dentiste spécialisé مركز طب الأسنان,dentist,33.5470541,-7.6818258,,,,
sante,4398086251,node,Pharmacie de Picardie,pharmacy,33.5889637,-7.6306057,,,,
sante,4469809895,node,Cabinet dentaire Kadmiri,dentist,33.5978607,-7.6386713,Rue Ibn al Mouaalim,,+212 5 22 20 37 75,
sante,4486728186,node,Centre de rein moulay youssef,doctors,33.6014071,-7.6325637,Boulevard Moulay Youssef,,,
sante,4492311991,node,Endocrinologue tazi otman طبيب الغدد تازي عثمان,doctors,33.5698239,-7.6257448,Boulevard Abdelmoumen,,,
sante,4501565189,node,Endocrinologue Tazi Otmane طبيب الغدد تازي عثمان,doctors,33.5690864,-7.6257502,Boulevard Abdelmoumen,,,
sante,4552429589,node,Docteur Adil Araqi,doctors,33.5804494,-7.6349571,,,,
sante,4577378695,node,Pharmacie Fourkane صيدلية,pharmacy,33.6163152,-7.5292654,Boulevard des Figuiers,,,
sante,4599784190,node,Pharmacie Les Capucines,pharmacy,33.5869115,-7.6366612,Boulevard Al Massira Al Khadra شارع المسيرة الخضراء,,,
sante,4665706142,node,Pharmacie Bnou Zohr,pharmacy,33.5683227,-7.6865945,Rue Sidi Al Khadir,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,,
sante,4677830490,node,Elmcherqui Mostafa Urologue,doctors,33.5789058,-7.6089159,Rue Victor Hugo,,+212 5 22 44 56 48,
sante,4693053089,node,Docteur BENLYAZID ORL,doctors,33.5775823,-7.6255118,Boulevard Abdelmoumen,,+212 5 22 47 55 39,https://m.facebook.com/docteurbenlyazidadil/
sante,4720305016,node,Radiologie ksiyer الفحص بالأشعة قصير,doctors,33.5821745,-7.6199559,,,,
sante,4742853823,node,pharmacie imam ali صيدلية الإمام علي,pharmacy,33.6094444,-7.5333588,,,,
sante,4970508622,node,Amal Damir,doctors,33.5098864,-7.6561996,,,,
sante,5030221123,node,Yssef Boujemaa - Pédiatre,doctors,33.5893333,-7.6155261,,,,
sante,5031507624,node,الدكتورة ياسمينة ابن المليح,dentist,33.5800593,-7.6370592,Boulevard Bir Anzarane,,+212 5 22 23 44 79,
sante,5038392422,node,Laboratoire Yafa,doctors,33.6119556,-7.4981365,,,,
sante,5043935622,node,pharmacie souk elbaldi صيدلية السوق البلدي,pharmacy,33.5473266,-7.5978709,,,,
sante,5043935721,node,pharmacie d'azhar صيدلية الأزهر,pharmacy,33.5455816,-7.5952095,Boulevard de Taza,,,
sante,5044967323,node,,pharmacy,33.5478068,-7.5901845,,,,
sante,5044967324,node,,pharmacy,33.5434141,-7.5960949,,,,
sante,5044977922,node,,pharmacy,33.5464472,-7.6003028,,,,
sante,5056135424,node,Pharmacie Bachkou,pharmacy,33.5554062,-7.6294061,,,,
sante,5081379771,node,Pharmacie Carnot,pharmacy,33.5936301,-7.5831998,,,,
sante,5081797762,node,Pharmacie Dokkala,pharmacy,33.5596013,-7.5386995,,,,
sante,5104919922,node,pharmacie tam صيدلية طام,pharmacy,33.5530143,-7.6775632,Boulevard Oued Sebou,,,
sante,5234584424,node,Avicenne ابن سينا,clinic,33.5542874,-7.6110661,Boulevard de l'Atlantide,,+212 5 22 79 33 00,
sante,5282223224,node,Avicenne ابن سينا,clinic,33.5543506,-7.6109113,Avenue de Nador,,+212 5 22 79 33 00,
sante,5291826286,node,Clinique Bournazel,clinic,33.5761131,-7.5484865,,,,
sante,5291949618,node,Laboratoire d'analyses médicales Attacharouk,clinic,33.5732378,-7.5301711,,,,
sante,5291949619,node,Dr Amor,doctors,33.5731773,-7.5304489,,,,
sante,5299322320,node,Pharmacie Fathi,pharmacy,33.576566,-7.539824,,,,
sante,5420577823,node,pharmacie El Wafaa,pharmacy,33.6089516,-7.5416759,,,,
sante,5424315622,node,centre radiologie abdelmoumen مركز الفحص بالأشعة عبدالمومن,doctors,33.5774897,-7.6268889,,,,
sante,5427334321,node,annasim النسيم,pharmacy,33.5409932,-7.6769565,Boulevard Oued Daoura,,,
sante,5572610656,node,Pharmacy al-Harti صيدلية الحارثي,pharmacy,33.5505403,-7.5693749,Avenue du Commandant Driss Harti,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,,
sante,5576311439,node,Pharmacie du Centre,pharmacy,33.5934396,-7.6003812,Boulevard Mohamed V,Casablanca,,
sante,5579551189,node,Pharmacie Ifni,pharmacy,33.5823599,-7.6019436,Rue Infi,,,
sante,5579637510,node,,pharmacy,33.5643746,-7.6097971,Rue 15,,,
sante,5581263607,node,Pharmacie La Gironde,pharmacy,33.5838537,-7.599594,Rue Infi,,,
sante,5581425909,node,,pharmacy,33.5768907,-7.6152125,Avenue 2 Mars شارع 2 مارس,,,
sante,5581601035,node,Pharmacie Faris,pharmacy,33.5662374,-7.5957853,Boulevard Mohammed VI,,,
sante,5581612579,node,Pharmacie du Soleil,pharmacy,33.5903669,-7.6040746,Rue Magellan,,,
sante,5581660402,node,Pharmacie El Farah,pharmacy,33.5683103,-7.5845481,Boulevard Bouchaib Doukkali,,,
sante,5581660407,node,Pharmacie Ghazali,pharmacy,33.5657435,-7.5797457,,,,
sante,5583278790,node,Pharmacie Aman,pharmacy,33.5359704,-7.5770339,Rue 17,,,
sante,5583278842,node,Pharmacie Goumri,pharmacy,33.5337089,-7.580665,Boulevard Tah,,,
sante,5583467519,node,,pharmacy,33.5506674,-7.6024586,Avenue 2 Mars,,,
sante,5583467934,node,,pharmacy,33.5479547,-7.602067,Avenue 2 Mars,,,
sante,5583467984,node,,pharmacy,33.5313949,-7.5890227,Boulevard Tah,,,
sante,5584831651,node,,pharmacy,33.5362787,-7.5773883,Rue 10,,,
sante,5588875960,node,Pharmacie Chaab,pharmacy,33.5409727,-7.5877997,,,,
sante,5588875966,node,Pharmacie Khouloud,pharmacy,33.5395648,-7.5869025,Zanqat 68,,,
sante,5588875982,node,Jannati Dental Lab,dentist,33.5425387,-7.5828966,,,,
sante,5588875987,node,Chirurgien Dentiste,dentist,33.5430121,-7.5836751,,,,
sante,5589116515,node,Pharmacie Moulay Driss,pharmacy,33.5689517,-7.5868213,Rue 50,,,
sante,5589382007,node,,pharmacy,33.53766,-7.5899233,Boulevard de Smara,,,
sante,5589572638,node,Pharmacie des Urgences,pharmacy,33.5370027,-7.5858966,Rue 1,,,
sante,5589601437,node,Pharmacie Ain Chifaa,pharmacy,33.5700395,-7.5825861,Boulevard Bouchaib Doukkali,,,
sante,5589601460,node,Pharmacie Assia,pharmacy,33.5704256,-7.5916801,Rue 42,,,
sante,5590930821,node,Chirurgien Dentiste,dentist,33.56553,-7.5932452,Rue 12,,,
sante,5591121619,node,Laboratore de Biologie Medicale Casa Analyses,clinic,33.5695573,-7.5958671,Boulevard Mohammed VI,,,
sante,5591121972,node,Pharmacie El Farraj,pharmacy,33.5673526,-7.5904222,Boulevard Abdellah Senhaji,,,
sante,5593149218,node,Pharmacie de Casablanca,pharmacy,33.5749186,-7.5907414,Boulevard de la Croix,,,
sante,5593149772,node,Pharmacie Laafou,pharmacy,33.5753387,-7.5931285,Rue 34,,,
sante,5593488480,node,Pharmacie Albahia,pharmacy,33.5744839,-7.5962278,Boulevard Ahmed Sebbagh,,,
sante,5595534215,node,,pharmacy,33.5530547,-7.5499651,Avenue Abdelkader Sahraoui,,,
sante,5595616124,node,Pharmacie Bouafi,pharmacy,33.5443679,-7.5671098,Avenue d'Oued Eddahab,,,
sante,5595616181,node,Pharmacie Skiba,pharmacy,33.5396252,-7.5750652,Avenue d'Oued Eddahab,,,
sante,5602844220,node,Parmacie Bouafi,pharmacy,33.5443646,-7.5671084,Avenue d'Oued Eddahab,,,
sante,5603003299,node,Pharmacie Ennajah,pharmacy,33.5483839,-7.568998,Avenue de Dakhla,,,
sante,5603014728,node,صيدلية دادي,pharmacy,33.5464671,-7.5721396,شارع الداخلة,الدار البيضاء,,
sante,5603014771,node,Pharmacie Faouz,pharmacy,33.5439153,-7.5765418,Avenue de Dakhla,,,
sante,5603014859,node,Pharmacie Dounia,pharmacy,33.5419122,-7.5725761,Rue 145,,,
sante,5603014883,node,Pharmacie Addahab,pharmacy,33.54397,-7.5696833,Rue 70,,,
sante,5603015091,node,Pharmacie Dispensaire Jamila 4,pharmacy,33.5466604,-7.5665988,Rue 89,,,
sante,5604819212,node,Pharmacie Benmoussa,pharmacy,33.5435352,-7.5805342,Avenue du Commandant Driss Harti,,,
sante,5604819594,node,Pharmacie Sbata,pharmacy,33.5441768,-7.5730133,Avenue de Saquia-el-Hamra,,,
sante,5604819605,node,Pharmacie Rachid,pharmacy,33.5463631,-7.5694031,Avenue de Saquia-el-Hamra,,,
sante,5605122398,node,Pharmacie Jamila,pharmacy,33.545992,-7.5764371,Avenue du Commandant Driss Harti,,,
sante,5605123526,node,Pharmacie Marche de Gros,pharmacy,33.548802,-7.5717339,Avenue du Commandant Driss Harti,,,
sante,5607941892,node,Pharmacie Al Bouchra,pharmacy,33.601196,-7.5855754,Avenue de l'Ambassadeur Ben Aicha,,,
sante,5607941910,node,Pharmacie Massiwe,pharmacy,33.59964,-7.5891964,Avenue de l'Ambassadeur Ben Aicha,,,
sante,5608038509,node,Para Pharmacie,pharmacy,33.602561,-7.5822602,Avenue de l'Ambassadeur Ben Aicha,,,
sante,5608044131,node,Pharmacie El Mansour,pharmacy,33.558094,-7.573944,Boulevard du Golan,,,
sante,5608044204,node,Pharmcie Sif Eddinne,pharmacy,33.5566724,-7.5877748,Boulevard de l'Unité Africaine,,,
sante,5608045823,node,Pharmacie du Metro,pharmacy,33.5567138,-7.5911842,Boulevard de l'Unité Africaine,,,
sante,5608045833,node,Pharmacie Afriquia,pharmacy,33.5548206,-7.5919738,Boulevard Mohammed VI,,,
sante,5608149301,node,Pharmacie Moulay Slimane,pharmacy,33.6177743,-7.5463294,Route de Zenata,,,
sante,5608199901,node,,pharmacy,33.5523159,-7.5786996,Avenue Réda Guédira,,,
sante,5608241173,node,Pharmacie Zenata,pharmacy,33.6188677,-7.5392269,Route de Zenata,,,
sante,5608312294,node,Pharmacie Du Uban,pharmacy,33.5520812,-7.5815776,Avenue du 6 Novembre 1975,,,
sante,5608312310,node,Pharmacie Oued Zem,pharmacy,33.5547747,-7.584579,Boulevard de Oued Zem,,,
sante,5609898808,node,Pharmacie Lesperance,pharmacy,33.6164096,-7.5248878,Boulevard de Madrid,,,
sante,5610362567,node,Pharmacie Moubaraka,pharmacy,33.6154659,-7.5031149,Route de Rabat,,,
sante,5610362576,node,Pharmacie de la Gabe Ain Sebaa,pharmacy,33.6075583,-7.5235748,Route de Rabat,,,
sante,5610457001,node,Pharmacie el Mrami,pharmacy,33.6238082,-7.4856645,Route de Rabat,,,
sante,5610457012,node,Pharmacie Feddan el Kheir,pharmacy,33.6209482,-7.4895899,Route de Rabat,,,
sante,5610457357,node,Pharmacie Ghouziel,pharmacy,33.6109571,-7.5297225,Allée des Mimosas,,,
sante,5618306094,node,Pharmacie Racha,pharmacy,33.5893928,-7.5262088,Route de Chabbou,,,
sante,5618306115,node,Pharmacie Alaa,pharmacy,33.590577,-7.5174178,Boulevard Al Houcine Assoussi,,,
sante,5618382298,node,Pharmacie Espace Santé صيدلية فضاء الصحة,pharmacy,33.6342132,-7.4545723,,Ain Harrouda,,
sante,5618460458,node,Pharmacie Ghafiri,pharmacy,33.5607889,-7.6458289,Rue Abou Nouas,,,
sante,5618460467,node,Pharmacie Odyssée صيدلية أوديسي,pharmacy,33.5631274,-7.6477303,Rue Tair Al Firdaous,,,
sante,5620292281,node,,pharmacy,33.5754292,-7.5202838,Boulevard Mohamed Zefzaf,,,
sante,5620636002,node,,pharmacy,33.5678354,-7.5260223,Avenue Abdelkader Sahraoui,,,
sante,5620767483,node,Pharmacie Al Ikram صيدلية الإكرام,pharmacy,33.5509759,-7.4774435,,Tit Mellil تيط مليل,,
sante,5620795128,node,Pharmacie Route de Rabat,pharmacy,33.6021656,-7.5243822,Route Continentale,,,
sante,5620833096,node,Pharmacie Alhadika,pharmacy,33.6036903,-7.533334,Route de Rabat,,,
sante,5620866708,node,Pharmacie Chefchaouni,pharmacy,33.6139704,-7.5241126,Boulevard Chefchaouni,,,
sante,5622330522,node,,pharmacy,33.5684046,-7.5307781,,,,
sante,5622330523,node,,pharmacy,33.5713396,-7.5290841,,,,
sante,5622982389,node,Pharmacie Boukdad صيدلية بوقداد,pharmacy,33.5543657,-7.4827959,Rue Abderrahmane Ibn Khaldoune,Tit Mellil تيط مليل,,
sante,5622982511,node,Pharmacie Semmat,pharmacy,33.5478296,-7.4859166,,,,
sante,5623149839,node,Pharmacie Tit Mellil صيدلية تيط مليل,pharmacy,33.5522612,-7.4826014,Boulevard Annakhil,Tit Mellil ⵜⵉⵟ ⵎⵍⵉⵍ تيط مليل,,
sante,5623276960,node,Pharmacie Errahmane,pharmacy,33.5526038,-7.6230601,Route de Taddart,,,
sante,5625001059,node,Pharmacie Machaa Allah,pharmacy,33.5371525,-7.5703479,Rue 14,,,
sante,5625001084,node,Pharmacie Al Ahram,pharmacy,33.5367602,-7.5734532,Avenue Mekdad Lahrizi,,,
sante,5625001497,node,Pharmacie Salim,pharmacy,33.5378244,-7.5671151,Rue 2,,,
sante,5625379300,node,,pharmacy,33.5667045,-7.5678098,Rue 66,,,
sante,5626812131,node,Pharmacie Laaziza,pharmacy,33.5360269,-7.5518963,Rue 41,,,
sante,5626812136,node,Pharmacie Al Fadila,pharmacy,33.537546,-7.5516106,Boulevard du Golan,,,
sante,5626812166,node,Pharmacie Salmia,pharmacy,33.5384537,-7.5553362,Boulevard du Golan,,,
sante,5626812219,node,Pharmacie Tessema,pharmacy,33.5436056,-7.5614248,Boulevard du Golan,,,
sante,5626813100,node,Pharmacie Essa-Egh,pharmacy,33.5401863,-7.5512499,Rue 18,,,
sante,5627086712,node,Pharmacie Ksikes,pharmacy,33.5423068,-7.542302,Avenue du 10 Mars 1982,,,
sante,5627088354,node,,pharmacy,33.5652373,-7.5687821,Boulevard Anoual,,,
sante,5627205171,node,,pharmacy,33.5681862,-7.5687861,Rue 5,,,
sante,5627205172,node,,pharmacy,33.5659759,-7.5646207,Boulevard du Nil,,,
sante,5627205173,node,Parapharamacie Chemsi,pharmacy,33.5667453,-7.5675845,Rue 66,,,
sante,5627299056,node,Clinique Zarhoun,clinic,33.5850365,-7.6142472,Rue de Suippes,,,
sante,5627299100,node,Pharmacie Populaire,pharmacy,33.5856143,-7.6138653,Rue Hadj Omar Riffi,,,
sante,5627299183,node,,pharmacy,33.5879781,-7.6086537,Rue el Brihi Ahmed,,,
sante,5627609211,node,,pharmacy,33.5687204,-7.5599147,Boulevard des Forces Auxiliaires,,,
sante,5632885412,node,Pharmacie Tawdi,pharmacy,33.5734001,-7.5534868,,,,
sante,5632888434,node,Pharmacie Essafa,pharmacy,33.569478,-7.5571883,,,,
sante,5632888505,node,,pharmacy,33.566928,-7.5459391,,,,
sante,5632965280,node,Pharmacie Ibn Zahr,pharmacy,33.5584382,-7.5690745,Boulevard du Nil,,,
sante,5633081260,node,Pharmacie Lamrissi,pharmacy,33.5623865,-7.5410038,,,,
sante,5633081280,node,Pharmacie Lamrissi,pharmacy,33.5627486,-7.5397673,,,,
sante,5633081284,node,Pharmacie Kamareddine,pharmacy,33.5626681,-7.5439918,,,,
sante,5633308716,node,Pharmacie El Houria,pharmacy,33.5841955,-7.5579688,Avenue Chaouki Jilali Meskini,,,
sante,5633308717,node,Pharmacie El AHD El Jadid,pharmacy,33.5814694,-7.5632876,Boulevard de la Grande Ceinture,,,
sante,5633328210,node,,pharmacy,33.5555291,-7.5470468,Boulevard Al Aqid El Allam,,,
sante,5633328212,node,Pharmacie Al Falah,pharmacy,33.5583991,-7.5495037,Boulevard Al Aqid El Allam,,,
sante,5633523475,node,Pharmacie de Lorraine,pharmacy,33.5876576,-7.6144999,Boulevard Rahal El Meskini,,,
sante,5633592497,node,,pharmacy,33.5547915,-7.5345102,,,,
sante,5633594726,node,,pharmacy,33.557046,-7.5588037,Avenue du Commandant Idriss Elharti,,,
sante,5633594730,node,,pharmacy,33.5622993,-7.5662756,Avenue du 10 Mars 1982,,,
sante,5633747547,node,Pharmacie el Hanaa,pharmacy,33.5570658,-7.5818767,Boulevard de l'Unité Africaine,,,
sante,5633747564,node,Pharmacie Para,pharmacy,33.5576861,-7.5796075,Boulevard Abou Horaira,,,
sante,5633747569,node,,pharmacy,33.5646115,-7.5879666,Boulevard Abdellah Senhaji,,,
sante,5633747587,node,Pharmacie el Othmania,pharmacy,33.5627982,-7.5705381,Boulevard Abou Horaira,,,
sante,5633748036,node,Pharmacie Calogera,pharmacy,33.5584983,-7.5864208,Rue 73,,,
sante,5633937666,node,Pharmacie Mersultan,pharmacy,33.5839923,-7.6155918,Avenue Mers Sultan,,,
sante,5636182800,node,Porte Californie,pharmacy,33.5596798,-7.6287738,Route de La Mecque,,,
sante,5636182809,node,Para & Pharmacie Merieux صيدلية ميريو,pharmacy,33.5673061,-7.6260074,Boulevard Abdelmoumen شارع عبد المومن,,+212 5 22 86 05 70,
sante,5636182895,node,Pharmacie Abdelmoumen,pharmacy,33.5764002,-7.6259212,Boulevard Abdelmoumen,,,
sante,5636182944,node,,pharmacy,33.5816236,-7.6244299,Boulevard Abdelmoumen,,,
sante,5636182963,node,Pharmacie Taddart,pharmacy,33.5563383,-7.624332,Route de Taddart,,,
sante,5636200657,node,Para & Pharmacie,pharmacy,33.5873383,-7.6281434,Boulevard Ibrahim Roudani,,,
sante,5636207690,node,Pharmacie Principale,pharmacy,33.5876567,-7.6174173,Avenue Mers Sultan,,,
sante,5636207705,node,Clinique les princes مصحة الأمراء,hospital,33.5878622,-7.6195697,Rue Allal Al Fassi,,,
sante,5636207731,node,Pharmacie Minuit,pharmacy,33.5934804,-7.6201545,Boulevard de Paris,,,
sante,5636207734,node,Parisienne,pharmacy,33.5897899,-7.6195932,Avenue Hassan II,,,
sante,5636207736,node,Chirurgie Dentaire,dentist,33.5883733,-7.6190574,Rue Omarslaoui,,,
sante,5636207744,node,Pharmacie du Parc,pharmacy,33.5872545,-7.6211335,Avenue Hassan II,,,
sante,5636207755,node,Para & Parapharmacie Oliveri,pharmacy,33.5848798,-7.6240269,Rue Ibn Tofail,,,
sante,5636207784,node,Laboratoire Labomedic,doctors,33.5835791,-7.6231398,Boulevard Mohamed Zerktouni,,,
sante,5636207797,node,Pharmacie Mercure,pharmacy,33.5849916,-7.6210879,Rue Darâa,,,
sante,5636207798,node,Chirurgien Dentiste,dentist,33.5850139,-7.6211315,Rue Darâa,,,
sante,5636217539,node,,pharmacy,33.5592451,-7.6384109,Boulevard Abderrahim Bouabid,,,
sante,5638347722,node,Pharmacie de L'opera,pharmacy,33.580465,-7.6331471,Rue Mohamed Bahi,,,
sante,5638347849,node,,pharmacy,33.5846692,-7.6308243,Boulevard Ibrahim Roudani,,,
sante,5638347878,node,Pharmacie du Palmier,pharmacy,33.5825023,-7.6259098,Boulevard Mohamed Abdou,,,
sante,5638347915,node,Chirurgien Dentiste,dentist,33.5802427,-7.6330653,Rue Mohamed Bahi,,,
sante,5638347977,node,Pharmacie du Louvre,pharmacy,33.5824498,-7.6306697,Rue Al Mortada,,,
sante,5638416358,node,Pharmacie Hacha,pharmacy,33.5666766,-7.602578,Rue 5,,,
sante,5638523759,node,Pharmacie Ghalef,pharmacy,33.5773527,-7.6308055,Rue Jabir Al Ansari,,,
sante,5638647155,node,Droguerie Al Mal,pharmacy,33.5759608,-7.6318585,,,,
sante,5640023693,node,Pharmacie Kastalani,pharmacy,33.5737722,-7.6077627,Rue Daoud el Antaki,,,
sante,5640032404,node,Pharmacie Jerrada,pharmacy,33.5627318,-7.6429452,Boulevard Abderrahim Bouabid,,,
sante,5640190802,node,Pharmacie Aloum,pharmacy,33.569402,-7.6285002,Boulevard d'Anoual,,,
sante,5640190813,node,Para & Pharmacie Benzit,pharmacy,33.5702345,-7.6283842,,,,
sante,5640191723,node,Pharmacie Attissir,pharmacy,33.5726269,-7.6290178,Zanqat 93,,,
sante,5640192135,node,Pharmacie Zaouia,pharmacy,33.5765622,-7.6278631,Rue Al Maadane,,,
sante,5640192186,node,Clinique Hamdani,clinic,33.5739867,-7.6307733,Zanqat 93,,,
sante,5640192236,node,Pharmacie Diamond,pharmacy,33.5755968,-7.6262176,Rue Abderrahman Zemmouri,,,
sante,5640407429,node,Pharmacie Du Gharb,pharmacy,33.573266,-7.6032552,Rue de Smyrne,,,
sante,5640407443,node,Pharmacie Hay El Baladia,pharmacy,33.5745119,-7.6053393,Rue Moulay Idrissi,,,
sante,5640459161,node,,pharmacy,33.5672683,-7.639982,Boulevard Ghandi,,,
sante,5640584155,node,Pharmacie Val Fleuri صيدلية ڤال فلوري,pharmacy,33.5750129,-7.6346567,Avenue Stendhal شارع ستندال,,,
sante,5640584217,node,Parapharmacie,pharmacy,33.5783835,-7.6373354,Rue Ben Jilali Taj Eddine,,,
sante,5640584425,node,Centre dentaire orthodonté,dentist,33.5796326,-7.6358159,Boulevard Ibrahim Roudani,,,
sante,5640584529,node,Pharmacie Route El Jadda,pharmacy,33.5730001,-7.641533,Boulevard Ibrahim Roudani,,,
sante,5640584530,node,Centre Dentaire,dentist,33.5734951,-7.6411293,Boulevard Ibrahim Roudani,,,
sante,5640584531,node,Radiologie Socrate,doctors,33.5738704,-7.6409933,Rue Nassih Eddine زنقة نصيح الدين,,,
